,user_name,user_location,user_description,user_verified,date,text,hashtags,source
10,Mon,,SP - BR,False,2022-03-26 23:59:59,"@iHeartSupport @OnAirRomeo @JayMacRadio @t_brat p1u
Hey @OnAirRomeo and @JayMacRadio @t_brat, it would be great if you could play #BamBam by Camila Cabello and Ed Sheeran on #MostRequestedLive 7",,TweetDeck
11,𝑑𝑎𝑚𝑛𝑒𝑑 𝑝𝑟𝑖𝑛𝑐𝑒,,⠀ ⠀⠀⠀⠀⠀⠀⠀⠀𝑌𝑜𝑢’𝑣𝑒 𝑎𝑙𝑟𝑒𝑎𝑑𝑦 𝑑𝑟𝑎𝑤𝑛 𝑠𝑡𝑎𝑟𝑠⠀⠀⠀⠀⠀⠀⠀⠀ ⠀ ⠀⠀⠀⠀⠀⠀𝑎𝑟𝑜𝑢𝑛𝑑 𝑚𝑦 ℎ𝑒𝑎𝑟𝑡 @kcricftamaran ⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀ ⠀⠀,False,2022-03-26 23:59:59,@SuperSlutsRP He knows he can tame it.,,Twitter for iPhone
12,"Asher, The","Left Coast, America","If you wanna help, bring healthy snacks.",False,2022-03-26 23:59:59,"@Acyn This is not news, you are basically doing the work for these grifters. Your reposting this stuff just sells their snake oil for them. No oxygen, no fire. No fire, no emergency.",,Twitter for iPhone
13,Thamires Amorim 🎉🌻🌈,São Paulo,"Leb' die Sekunde, Hier und Jetzt 🍃 | 

SP | 25y | INFJ-T | Veg | Taurus & Sagittarius & Libra | Management & Design | UI/UX | Books & Series",False,2022-03-26 23:59:59,"I'm addicted, ok? I watched the S02 | E04 of #bridgerton!  https://t.co/Z5b5bJvVRR #tvtime https://t.co/BWga52ItMe","['bridgerton', 'tvtime']","TV Time, TV show tracker"
14,🌿💐llamanda🌻🐝,,"pls ignore my tweets, thx.♡",False,2022-03-26 23:59:59,@Delixxna i kno i kno kno knoooww🥲,,Twitter for iPhone
15,Let Freedom Ping,,Igloo Chaplain Corp Commander ✝️🌺🏴 🇩🇪 Indiana Homesteader,False,2022-03-26 23:59:59,"Made a pizza with hand tossed crust, fresh mozzarella, sausage and pepperoni and tomato sauce from the garden. https://t.co/tbPkXBBZ0Q",,Twitter for iPhone
16,emak bigwin Bitshiba,"DKI Jakarta, Indonesia",Emak-emak semangat,False,2022-03-26 23:59:59,@OfficialTravlad @CBCreepz Done. Thank you https://t.co/6sT3T53nT1,,Twitter for Android
17,Chia Yi,Johor Bahru,💬 Speech-language therapist | 🍰 Dessert snob | ☕️ Coffee addict,False,2022-03-26 23:59:59,@hasbeemasputra Thank you for this resource 😯 I personally know allied health professional colleagues who are in similar situations but could not openly talk about it/be supported in fear of losing their licenses. Shall go read up more on a Peer Support Specialist!,,Twitter for iPhone
18,TMJ-VAN Jobs,Vancouver,Follow this account for geo-targeted Other job tweets in Vancouver. Need help? Tweet us at @CareerArc!,False,2022-03-26 23:59:59,"Starbucks is looking for teammates like you. See our latest #Retail job openings, including ""shift supervisor - Store# 65304, KING GEORGE HUB"", via the link in our bio. #Surrey, BC",['Retail'],CareerArc 2.0
19,Airi 🤍,Azeroth,"Janna OTP 🌪️ l EUW | 20 🇧🇪 
huge ego 
🦋 aerialist 🦋
@sleyerx big brother 💯  @pepeseppe ❓@dejeneratedej  🎀",False,2022-03-26 23:59:59,@sleyerx Why does he looo like u,,Twitter for iPhone
20,しずくの独り言,"American Fork, UT",https://t.co/3Gzsy7JhxB https://t.co/RBksZcsZnr,False,2022-03-26 23:59:59,"@seokjin_1204Hz @BRforJin @BTS_twt MOST MENTIONED MUSICIAN JIN

Listen to #Yours_Jin the best OST of 2021 and #SuperTuna_Jin the global viral hit song by #BTSJIN #JIN #방탄소년단진 @BTS_twt",['Yours_Jin'],Twitter for iPhone
21,Main Line Today,"Philadelphia, PA",Main Line Today is a regional magazine focusing on Philadelphia's fabled Main Line and western suburbs. #MainLineToday,False,2022-03-26 23:59:59,"Have you been to @refectorynova located on @VillanovaU's campus? It features delectable flatbreads and pastas, an open-concept kitchen and playful cocktails.

https://t.co/3GkNSvk6XI",,HubSpot
22,The Filipino Nurse,Republic of the Philippines,Resource for Philippine Nurses 🇵🇭 #NurseTwitter #TheFilipinoNurse ❤️‍🩹,False,2022-03-26 23:59:59,Where is your get away now that travel restrictions are being lifted in some countries? https://t.co/hNUU3uBnbC,,Twitter for iPhone
23,buythedip,"Florida, USA",,False,2022-03-26 23:59:59,@KeveHeavy @SafeMoon2032 Pick this up today. Mostly raw ingredients. Might mix a little of this in the butter https://t.co/6PL8pAKXNB,,Twitter for iPhone
24,Mick Boyle,,"Chef, Donegal, Galway",False,2022-03-26 23:59:59,"@ciarancannon @diarmaidm Class, like a boat being launched!",,Twitter for Android
25,andrea🌈,,I try hard. Sometimes.,False,2022-03-26 23:59:59,My whole family except me https://t.co/KubuTn1iJN,,Twitter for Android
26,Mark,,,False,2022-03-26 23:59:59,Shout out to the good guys on the train from queen street giving it a good rendition of the songbook,,Twitter for iPhone
27,james ♡’s psykie,HE/she | minor,"#MIRIAM: what’s with your face?! | toa, jwcc, & lost enthusiast | average douxie lover | insta- wzrdoux | media- @jamseytapes | pro🚢ers DNI | m/w elf!",False,2022-03-26 23:59:59,@12enjoykenopsia omg lets go💔💔💔,,Twitter for iPhone
28,💛Adri💛,Out w/ the gals ,mommy of Leonardo Alexander 💙,False,2022-03-26 23:59:59,Jokes lol,,Twitter for iPhone
29,tuLEIps,mi's li 🌸,@nashu_ph's non showbiz bff who is close to spilling her tolerance cup,False,2022-03-26 23:59:59,hate my mornings,,Twitter for Android
30,Bea ⛅ Kami ' s bday 🥳,Walsh house ,"Ellen , Patty and Kate bring out the best in me every day.",False,2022-03-26 23:59:59,@dempzeo Kate WE MISS DEREK SHEPHERD,,Twitter for Android
31,WesCookie,United States,Wants to be your comfort streamer.,False,2022-03-26 23:59:59,"@DevThaDevast8r for MMO games I have my movement changed from WASD to ESDF instead, so my pinky still rests on A 😂",,Twitter for Android
32,Lisa,Nunya,,False,2022-03-26 23:59:59,"@Znews_US @lizzsilva75 @901Lulu @theTeaTrueCrime He came from a championship line, and his ancestors were grand champions. He was perfect.",,Twitter for Android
33,Simon Wilson,Auckland,"Senior writer at NZ Herald: column every Tuesday, features and more. Formerly at Metro and The Spinoff.",False,2022-03-26 23:59:59,@JB_H14 Mmm. I’m “pretty sure it was definitely the case” they took cut and cover as far as they could for cost reasons,,Twitter for iPhone
34,Mandy 🤡🇨🇦🍁,"British Columbia, Canada",The Canada 🇨🇦 we knew was an illusion. End vaccine travel mandates now.,False,2022-03-26 23:59:59,@DustyRose2122 Because “science”.,,Twitter for iPhone
35,Tami Johns,,"I am a massage therapist, mom, grandmother and animal lover",False,2022-03-26 23:59:59,@MayoIsSpicyy You betcha - he can even claim health reasons!,,Twitter for iPad
36,Jefferey Ogbonna Jnr,"Abuja, Nigeria","Certified Abuja Car Plug🔌🔌

OGB Motors Nig LTD",False,2022-03-26 23:59:59,APC National Convention,,Twitter for Android
37,Rizzo,,Minecraft Ultimate Champion | Content Creation for Moist esports For business: rizzo@evolved.gg creator code: “Rizzo” #ad,True,2022-03-26 23:59:59,"LETS GO JASON!! (btw Jason is Firstkiller, i can use his first name because we are tight like that. yeah i know top players but its not a big deal to me lol)",,Twitter for iPhone
38,Lah'⁷ by BTS (slow📚),ᴏɴʟʏ ᴀʀᴍʏ :: ꜱʜᴇ/ʜᴇʀ   ,╰☆╮  𝘠𝘰𝘶 𝘢𝘳𝘦 𝘮𝘺 𝘶𝘯𝘪𝘷𝘦𝘳𝘴𝘦 @BTS_twt,False,2022-03-26 23:59:59,"@jinarrt Listen to #BTS_Butter the 2021 SOTY by #BTS,  the best song!! @BTS_twt
BTS","['BTS_Butter', 'BTS']",Twitter for Android
39,SUPER MINT PRINTS 🖨,,"@tokumei_590 owns an NFT/DIGITAL ARTWORK Printing Display Service, SUPER MINT PRINTS.",False,2022-03-26 23:59:59,@subaruimpreza09 @ZaysanRaptors You tryna super mint it?,,Twitter for iPhone
40,DRUM MACHINES FOR SALE Kiftron Magnetron inventor,fez,"BISEXUAL into trasnwomen,femboys and females #inventor,#pcb-circuit schematic designer,#biorobotics designer,and robot designer,trying to start a robot company",False,2022-03-26 23:59:59,@ItsZoeAllison cute,,Twitter Web App
41,dezzi,21 | she/her | kpop/movies,↳ #SANA: hater!nayeon is just sexy sorry to say,False,2022-03-26 23:59:59,the way i experience heart palpitations everytime i open my camera roll and see THIS https://t.co/Ix4rkxB3Nz,,Twitter for iPhone
42,AlexLC (✨COMMS OPEN✨),United Kingdom,,False,2022-03-26 23:59:59,The first commission I did for @/Silentwave42 !! Thanks so much for commissioning me! :D It was lots of fun!! https://t.co/JcBOeO5Fd9,,Twitter for iPhone
43,🛒,zack he/star/pup 20,first-class loser,False,2022-03-26 23:59:59,@pupcores I HAD HOMEMADE MAC N CHEESE I FEEL LIKE I JSUT ASCENDED.,,Twitter for iPhone
44,courts :D | 6 DAYS,inside ur mom,"gay? yes i am. 
carrd: https://t.co/biSyPZBgSf",False,2022-03-26 23:59:59,my mom and grandma got margaritas and didn’t offer me some rude,,Twitter Web App
45,Gabriel 🍡,Garden of Avalon,#Heatculture #FGO 💙 Type-Moon💙 @Alice027898121 Once…. I had a dream.,False,2022-03-26 23:59:59,@IndorilSan Trust me I know nobody gonna miss me when I leave,,Twitter for iPhone
46,Qirraaath,,Waiting to go on an adventure that saves Middle Earth but biding my time until then,False,2022-03-26 23:59:59,@sevvov69 Calm you don’t get a letter or an invite to my funeral,,Twitter for iPhone
47,YOUTUBE BAND GUY,he/him,Up and coming Youtuber who’s trying his best :) | Business inquiries: BandPrevailBiz@gmail.com,False,2022-03-26 23:59:59,i’m thinking of making a series on the channel where i tank bands albums from worst to best. to do this i was going to give each song on the albums a ranking of 1-10 and then divide that number by the number of songs on the album to get a final score. what do y’all think???,,Twitter for iPhone
48,SHARKBOT RELOADED,back from the dead bitch,,False,2022-03-26 23:59:59,Ian's favorite movie is The Guy Fieri Awakens.,,"Cheap Bots, Done Quick!"
49,blake/bones🧸 dnf fluff🧵📌,"♈︎ ♊︎ ♑︎ anyprns+nerd+coal 
𖠌・・read rentrys for fics and personal !!
ic: MooAmethyst~❦",—your angsty fluff fic writer •Blockaye on ao3• {threadfics•socmeds•ao3 aus} please read first https://t.co/in6dQMMFr0 https://t.co/6ELLmXllhN,False,2022-03-26 23:59:59,"@idealsnf Take your foot off accelerate, that might make a difference",,Twitter for iPhone
50,Gustavo ⭐⭐,"Belo Horizonte, Brasil",I'm so ordinary that it's truly quite extraordinary,False,2022-03-26 23:59:59,@tuliohenriquebc @_TotoTriceps_ why is it always dog?,,Twitter Web App
51,paul,,"Sports Blogger | Movie Critic | FAU alum | Former @espnwestpalm producer, @fauowlaccess reporter *All Views are my Own*",False,2022-03-26 23:59:59,"@JoeyIckes I can’t believe this needs to even be said. So many people try so hard to prove the cap is this massive barrier when it’s not. 

Obviously folks who say the cap is a myth mean a team is never prohibited from making a personnel move. A team can do virtually whatever they want.",,Twitter for iPhone
52,lyssa 🧸 too many frogs,she/her 18,fan art and loona || occasionally nsfw || no reposts without permission || ig: lluvproof,False,2022-03-26 23:59:59,This is just a soft au,,Twitter for iPhone
53,QuinWithoutContext,wouldnt you like to know~,"occupation: artist
age: 22
gender: non-binary",False,2022-03-26 23:59:59,"@SeaOfThieves ive been playing since january 10th 2020 and i have 1,217 hours",,Twitter Web App
54,M.,Saint Vincent and the Grenadin,Everything Vincy. Troll account. 🇻🇨🚩,False,2022-03-26 23:59:59,Where do I book?? https://t.co/6Iua8lzTXJ https://t.co/eemE2QyEHa,,Twitter for iPhone
55,💧ChaunceyPontificates💩,"Sydney, New South Wales","Deplorable from Sydney

Blocked by The Bonge, Wombat_wood, Drunk Mike, the Red Bandana Pirate, Sarah Hanson Dumb, Van Badham and Clem Ford. A theme is building.",False,2022-03-26 23:59:59,@SamDavi99667843 Blocked. Is it interesting?,,Twitter for Android
56,Wickr,"San Francisco, CA",Wickr's mission is to secure the world's most critical communications. We provide the highest standard of encryption trusted by millions worldwide.,False,2022-03-26 23:59:59,"Even with data privacy legislation in place, data breaches, and other cyber threats will still happen. That’s why your organization needs to be proactive about reducing data privacy risks to secure personal information. Learn how: https://t.co/fhwS2e7xGR

#encryption #dataprivacy",,HubSpot
57,adyn,"Santa Monica, CA",fmuoasl ☉♊︎ ☾ ♌︎↑♏︎ ⇢ beyond socal,False,2022-03-26 23:59:59,idk if i’m ready for this og nixin set 😭😭,,Twitter for iPhone
58,Skift,"New York City, NY","Breaking news, insights and trends for executives across all sectors of travel through reporting, research, conferences and marketing services.",True,2022-03-26 23:59:59,Trump Gets U.S. Approval to Sell D.C. Hotel Rights to Hilton Affiliate https://t.co/oj1C0EUrbU,,HubSpot
59,joker in biopic,they 17 white ,wow so much effort for nothing i would kms,False,2022-03-26 23:59:59,see how shaving sideburns turns u into whole another person?! COME ON EDWINA,,Twitter for iPhone
60,Zain.ul.abdin,,"Perfectly imperfect 😎
# Ex-insafian 🙄😑
#pak-army ❤",False,2022-03-26 23:59:59,@SyedNasirHShah Picture abhi baaki h mere currpt dost 🙂,,Twitter for Android
61,Boneless-Chicken-Wingstorm,Written By Arty 🌙,"I’m Firestorm, the chosen empress of the Starborn empire.",False,2022-03-26 23:59:59,Flatline why are you giving me Windblade,,Twitter for iPhone
62,🇨🇦🅲🅰🅽🅰🅳🅸🅰🅽🇨🇦🙋‍♂️,Canada,"#BidenHarris #democracy #rescuecatLucy #liberal
#IStandWithTrudeau
#IAMCANADIAN #vaccinated #IstandwithUkraine 🚫BITCOIN.           🇨🇦🌊🇨🇦🙋‍♂️🐝🌻",False,2022-03-26 23:59:59,"@alexbruesewitz How much Russian #throatyogurt have you consumed? 
You had siblings for parents right? 
Meth on sale?
CTE brain injury? https://t.co/qE2fvaI8aU",['throatyogurt'],Twitter for Android
63,Trogdor,,,False,2022-03-26 23:59:59,"F79FE066 :Battle ID
I need backup!
Lvl 100 Tiamat Omega Ayr
https://t.co/cPeSM5SQIi",,グランブルー ファンタジー
64,V,,,False,2022-03-26 23:59:59,"Another day! It's March 27, 2022 at 06:59AM",,IFTTT
65,BaburYaqubKhan,,"‏‏یہ دور اپنے براہیم کی تلاش میں ہے
صنم کدہ ہے جہاں، لا الہٰ الا اللہ

‏‏‏گو فکر خداداد سے روشن ہے زمانہ
آزادئ افکار ہے ابلیس کی ایجاد
Cricket/Soccer/F1/Tech",False,2022-03-26 23:59:59,"Pot calling the kettle.......

Fact is #Western #Corporate #Mainstream #Media has been at the forefront of spreading #Lies to justify every single US/NATO #Warmongers cabal's imperialist #wars for decades..

#Pakistan

https://t.co/tHMU6kpeLM","['Western', 'Corporate', 'Mainstream', 'Media']",Twitter for Android
66,Adelar Martins,"Cachoeirinha, Brasil",Meus pensamentos em tempo real pra você se divertir (ou não),False,2022-03-26 23:59:59,"@NotEcons @MrNobre Hard to say if you're talking about Nintendo, Apple, Samsung or any other brand at this point",,Twitter for Android
67,Kay Gezzy,,"Proudly Nigerian, freelancer and strictly a Gunner",False,2022-03-26 23:59:59,@chosensomto Na the way be that,,Twitter for Android
68,Coalie,Philly 'burbs,hard to believe we need a place called hell,False,2022-03-26 23:59:59,I just earned the 'Middle of the Road (Level 89)' badge on @untappd! https://t.co/YjYumUx7kw,,Untappd
69,LADE BACKK,My location,#MULTI #CLOWNCOLLEGE🤡,False,2022-03-26 23:59:59,@TwointheP @HowieLongggg Lol your Twitter handle 😅,,Twitter for iPhone
70,Ivan P.,,"Just hanging out, tall women safe space",False,2022-03-26 23:59:59,"@the_world_lolz Ong, you know they shit custom made too, probably insane😮‍💨😵‍💫",,Twitter for iPhone
71,Jasmine C. Okpala-Cliff,"Portsmouth, England",,False,2022-03-26 23:59:59,@nuyohub @Omojuwa How did she manage to leave your sight?,,Twitter for iPhone
72,kia🦔,she/her— 02z,♡ʜᴀɴ ᴊɪꜱᴜɴɢ! || ˡᵒᵛⁱⁿᵍ #straykids #treasure #theboyz #ateez #txt #enhypen,False,2022-03-26 23:59:59,@hugforbin morning,,Twitter for Android
73,Edwin Hall,"Fulton, MO","Weather info and more, Fulton, MO",False,2022-03-26 23:59:59,Ed's Weather Data 19:00 Temperature 48.4oF Humidity 36% Windspeed 0.0 mph W  Barometer 30.05 inches Steady Today's Rainfall 0.00 in.,,Weather Display Tweet
74,Photomagraphic Lankyness 📷⬆️,On the sofa.,Perfect level weird according to @bitchystichy,False,2022-03-26 23:59:59,@AndrewBowie_MP Britain ain't a country moron.,,Twitter for Android
75,Rebecca (Murphy's Her Indoors),"Northumberland, England","Happily in #Northumberland; proud half of couple in #BlueLightFamily (#ambulance #fireservice) & lucky owner of @Murphy_Doodle. Lover of family, books & music🥰",False,2022-03-26 23:59:59,@Callmegrandmama Love it so much 😁🥰🤗 x,,Twitter for Android
76,Jeje,"Paris, France",,False,2022-03-26 23:59:59,@claventrx Morning,,Twitter for Android
77,ArmchairResident,Germany,"- following Ukraine war OSINT
- Flightradar24
- German shift in defence policy
- Not a military expert of any sort. Please read with that in mind.",False,2022-03-26 23:59:59,@redanblacattack Another WAG: Practicing clandestine use of shitty airfields. The Bragg backyard crowd does that sort of thing.,,Twitter Web App
78,SpigotDrama,,"New SpigotDrama every hour. ""It's almost real"" - a spigot mod. Not based on real events (hopefully), for fun only! Not affiliated with any platform or person.",False,2022-03-26 23:59:59,BillyGalbreath quits the development team of BKCommonLib,,Spigot Drama Generator
79,Dan - There ARE no In-System solutions. Period.,North American land mass,"RBE, M4A, & things people need for global public health and ecological sustainability.
https://t.co/wUBfRfaJTx

Applied science, not ideological ""-isms"".",False,2022-03-26 23:59:59,"@LakotaMan1 It was a fraud from the very beginning.  Even George H. W. Bush called it ""voodoo economics"" when he was running in the Republican primary against Reagan in 1980.  Not that he was personally against it, of course.",,Twitter Web App
80,Hair on 60 FPS ㋡,Genō ❤️,𝔂𝓸𝓾 𝓬𝓪𝓷’𝓽 𝔀𝓲𝓷 𝓲𝓯 𝔂𝓸𝓾 𝓭𝓸𝓷’𝓽 𝓹𝓵𝓪𝔂 : 🎀 𝒽𝓎𝒷𝓇𝒾𝒹 🎀 : officially grinding for @merkesports_ top 2000 cashcup (𝖌𝖎𝖗𝖑) #TeamIO,False,2022-03-26 23:59:59,@Wolfey05 I’m horny and want foundation cock,,Twitter for iPhone
81,News.Com,,,False,2022-03-26 23:59:59,"Russia-Ukraine War: Month Of Mayhem, Worse On Horizon? Putin's 'Second Wave' Imminent? | Newstrack https://t.co/yiLAnmBcbo",,WordPress.com
82,ʚ•𝐀𝐘𝐀𝐍𝐆•ɞ,unknown,🧚🏻‍♀️𝙒𝙚𝙡𝙘𝙤𝙢𝙚 𝙩𝙤 𝙢𝙮 𝙬𝙤𝙣𝙙𝙚𝙧𝙡𝙖𝙣𝙙🧚🏻‍♀️ SEKALI NYERET AKU SERET BALIK💅🏻 #hadiahibuk #SobatGarangan #CutieBabers #HottieBabers,False,2022-03-26 23:59:59,@0xSummy tg Lea https://t.co/2jEypr39gJ,,Twitter for Android
83,Bankruptcy Bear,,"Just out here trying to make money by predicting the future.

GOOD LUCK!",False,2022-03-26 23:59:59,@jennifer_today @BusinessFamous Yeah I suppose. Still would be nice. Just seems a bit intimidating.,,Twitter Web App
84,"FurryWolf(wolfyTrusty&foxy,AngelPL)🇧🇪🦊🐺🐾🐶",België,Nice and friendly foxyfurrywolf 🐺🦊gamer @dallover102 is my gamechannel 🎮.full&partial suiter headphone & earbuds tester🎧,False,2022-03-26 23:59:59,@SuperSaberman7 Then I can refill them if needed 😉,,Twitter for iPhone
85,Elyes,"Austin, TX",waiting for happiness,False,2022-03-26 23:59:59,First time on the big screen https://t.co/PW15KdtjId,,Twitter for iPhone
86,LLCoolJaz 😎,"Carol City, FL",🇭🇳🇯🇲🏳️‍🌈‼️,False,2022-03-26 23:59:59,@sHe_RuNNin_GaME @chungchimey21 Hello ‼️,,Twitter for iPhone
87,salem 🫧,,,False,2022-03-26 23:59:59,AM I BLOWING UP ??,,Twitter for iPhone
88,Jack XP,,,False,2022-03-26 23:59:59,@CryptoGemsNinja @MCStaker @harmonyprotocol This is great for this to launch this project,,Twitter for Android
89,ᴅᴀᴠɪᴅ,19 BLM!,"(He/Him)  Wish We Could Cancel Time or Let it All Fly By, Just Tell me that It’s Over Now",False,2022-03-26 23:59:59,I am not death grips,,Twitter for iPhone
90,deepspaceradio,"Detroit, MI",,False,2022-03-26 23:59:59,VINTAGE FUTURE aka MARK TAYLOR playing now on https://t.co/zxcC0yMFnd,,PlayoutONE Tweet
91,hammer time 🔨,,"aisha│24│she/her│🇸🇴
i post some of my bakugan fansubs here: https://t.co/z3MXWCkLEA",False,2022-03-26 23:59:59,"@Hydra_supremacy mmm maybe i shouldn't say those episodes weren't 'needed' but bc they were added on later when nv was technically supposed to end with ep 26, there's definitely a sense of ""the story's no longer the same as before"" since, you know, they had to extend it",,Twitter for Android
92,What was That?,"Victoria, B.C.","Radio - Podcast - Arts Academy
90% of Tweets are the playlist bot.
Download the free apps via the website. 
- @williamsofjon",False,2022-03-26 23:59:59,The Luka State - Bury Me,,Radio.co now playing
93,Hussle 🕊🥶,IL ✈️ AZ,,False,2022-03-26 23:59:59,Yea Chloe cherry . It was an article about it lol https://t.co/WHKlidvHqp,,Twitter for iPhone
94,Terry's raspy voice💎💎,"Cape Town, South Africa",Elite/Sagang/Knight and Treasure forever.⚡⭐🌙💎 Aries baby ♈ I'm Queer. CPUT alumni.,False,2022-03-26 23:59:59,"@Mangxabi @Lawrence_Maleka @BBMzansi Y'all victimizing the guy when he was the one who stole *instructed by Biggy*  essential things, he knew he provoked the nerve and he pushed under, Terry let that go but the seed of planting it to Tulz asf if he was the one who stole the stuffed moon toy. After that he lashed",,Twitter for Android
95,🇺🇸✭Ŧ Steven Ŧ✭🇺🇸,Texas,"Texas Tech, Texas Rangers, Dallas Cowboys fan for life, “Live today to the fullest, because tomorrow’s not promised.”#CowboysNation #WreckEm",False,2022-03-26 23:59:59,"@maddhombre @GamblinGauchos @kyleumlang Love it!!!
Can you hook me up with that Double T so I can add it to my name?",,Twitter for iPhone
96,Susan,"Benin-City, Nigeria",a gal with a heart of gold,False,2022-03-26 23:59:59,@burnaboy Since is not ur problem is okay pls send me money me I want it burns boy odguwa shake body so that every where go cum down,,Twitter for Android
97,Maffe,🏳️‍⚧️ she,no tengo bio porque tampoco es que haya hecho mucho fuera de lo común sabes,False,2022-03-26 23:59:59,@Yohane_Joestar What,,Twitter for Android
98,✿ riaًna,,𝐂𝐀 ─ kep,False,2022-03-26 23:59:59,@disaurus morning,,Twitter for Android
99,julia michaels lyric bot,,tweeting out julia michaels lyrics every half hour,False,2022-03-26 23:59:59,it's been a year now,,"Cheap Bots, Done Quick!"
100,dan,"São Luis, Ma",,False,2022-03-26 23:59:59,FUCK WITH ME AND GET SOME MONEY,,Twitter for Android
101,Breggle Acha Derrick  𓃵,Ghana,Producer for @abnradioone |Social Media Marketing |MusicPromoter | CEO of @BuzzTalkKrew | 🤍 @Atleti | DM and let’s do business 🅿️’s Only @kanyeWest 🖤,False,2022-03-26 23:59:59,Water entering the mic #3MusicAwards22,['3MusicAwards22'],Twitter for iPhone
102,Pwn All The Things,,"Natsec, infosec, and platform security. Views are my own. 🦊",True,2022-03-26 23:59:59,@MythSerene @LanternFace It is very much not good,,Twitter Web App
103,Shwelve,bed,FULL OF DESPAIR (sometimes) | Banner by @Unknown_Len | soggy cats better than you 😽🚿,False,2022-03-26 23:59:59,@Luz_Looz thereaper76870,,Twitter for iPhone
104,J,,"NBA observer; Toronto Raptors fan
West Coast based",False,2022-03-26 23:59:59,"@vivekmjacob Would love to see a cushion in middle parts of the halves that lets them go deeper into the bench even before the last 3min.

I think it will allow the top 5 have better legs when out there to.",,Twitter Web App
105,マシマロ,,音楽好き。邦楽はB'z、浅井健一、Char、奥田民生、布袋寅泰、TRICERATOPS、BARBARS、Kainatsu、八十八ヶ所巡礼～山口百恵　あたりまで好き,False,2022-03-26 23:59:59,#Nowplaying OVERDRIVE - INABA / SALAS (CHUBBY GROOVE) https://t.co/mPFnnKsWNy,['Nowplaying'],Twitter for iPhone
106,z,,bruh,False,2022-03-26 23:59:59,@sirengirlove Have u not watched Alice in borderland,,Twitter for Android
107,Eleven Wells Spirits,"St Paul, MN",Located in the historic Hamm's Brewery in St. Paul 11 Wells is proud to produce quality local spirits.,False,2022-03-26 23:59:59,Just posted a photo @ 11 Wells Spirits https://t.co/sD5jItUl0i,,Instagram
