,user_name,user_location,user_description,user_verified,date,text,hashtags,source
13,Murad Raas,"Lahore, Pakistan",Former Education Minister Punjab. MPA #PP159 Lahore. Trying to make a real difference in people's lives. #PTI #PTIFamily https://t.co/7YiToeZxZx,True,2022-04-07 13:16:03,"How come there was NO Suo Moto taken by Supreme Court on Horse Trading going on Openly in Islamabad and Punjab? All evidences are and were on Electronic Media, Social Media, Print Media. #یہ_جنگ_عمران_جیتے_گا #BehindYouSkipper",,Twitter for iPhone
14,PullSmiles,,Smiles on! :),False,2022-04-07 13:16:03,@DJNinjaRoblox Thanks,,Twitter Web App
15,Hamed,,,False,2022-04-07 13:16:03,"King of 💉💉

👑 https://t.co/eynTtuSN9q",,Twitter for iPhone
16,𝒜 | busy w acads,"15 filo
enha • txt
( she they )",𓂃 for taereungz ‘n choi line,False,2022-04-07 13:16:03,updated ver cus pom pcs lost their sparks 🥹,,Twitter for iPhone
17,Nairobi 🖤,"Bussy, France",WAKANDA FOREVER 🖤🖤. snap: AleksiLevert - 25 Years Old - Praha ❤️ - Malta ❤️ — https://t.co/uWhqfuFbmC -,False,2022-04-07 13:16:03,"@lynne_uk21 @AEW @theAdamPage @AdamColePro @TBSNetwork Dude, this is literally the second time Cole get a title shot in AEW, relax!",,Twitter for iPhone
18,Dub Sauce,,"Dub Sauce Radio
Spice Up Your Airwaves!!",False,2022-04-07 13:16:03,K Young - Lay You Down - throwback r&amp;b classic,,Radio.co now playing
19,Seonho's yezzy slippper | semi-ia,,KIM SEON HO'S GIRL,False,2022-04-07 13:16:03,90% of my gallery full of him 🤣,,Twitter for Android
20,Jax,,"power hungry punk ass book jockey gatekeeper, personal finance ""blogger"", West Wing enthusiast, ska devotee.",False,2022-04-07 13:16:03,we're not looking to rip anyone off but they want to use electricity and that shit is expensive at the church,,Twitter Web App
21,CitizenCass 🐈 🐾,,A sinistrodextrous guy who loves cats. 😹,False,2022-04-07 13:16:03,@ABSCBNNews Aside from punishing these abusers. The victims should be compensated GREATLY at the expense of both the abusers and the institution they work for.,,Twitter for iPhone
22,@aylin🪷,,"Follow me for follow back 🥰
Old account @darcy_c1  suspended 😕",False,2022-04-07 13:16:03,@ceirous @Altcoin_ink Done https://t.co/lT1XYMY2GN,,Twitter for Android
23,The Recon,California - Inland Empire,dance advocate. dancer/choreographer/instructor. so chill & good vibes only ☺️❤️🙌🏽 @weareinfuse,False,2022-04-07 13:16:03,All I want is sleep 🛌 😴 https://t.co/LWlmgDYM1u,,Twitter for iPhone
24,The world is in a MESS ! 🇬🇧🇿🇦,"England, United Kingdom","Never a truer word 
""There is no money in Truth""
You may or may not agree with me! 🇬🇧🇿🇦 
If you can't deal with alternative views, tough shit!",False,2022-04-07 13:16:03,Revealed: Rishi Sunak’s millionaire wife avoids tax through non-dom status https://t.co/vMRDvZXcZM,,Twitter Web App
25,Chris✨,"Brooklyn, NY",so now what,False,2022-04-07 13:16:03,So proud of you 🤪 https://t.co/GI0byPnZoT,,Twitter for iPhone
26,ً,,a festival of flowers to remember those lost.,False,2022-04-07 13:16:03,schools are a social construct,,Twitter for iPhone
27,solar62836 | Jacks boyfriend,All pronouns | black | 15,You can call me Solar :) (like solar system),False,2022-04-07 13:16:03,Not to my moots tho yall can always scream about it &lt;3,,Twitter for iPhone
28,Dera,,"JT Thunders Hiroshima #2 / 🇯🇵 #2 Volleyball Player 小野寺太志

ONLY FAN! OFFICIAL JUST @TAISHI_O23",False,2022-04-07 13:16:03,we are dating now https://t.co/qykAQeWdEm,,Twitter for Android
29,Blake Stoddard,"Raleigh, NC","senior ops eng @epicgames, mountain biker, hoarder of backpacks and jackets. prev @basecamp/@heyhey. he/him",False,2022-04-07 13:16:03,@JesseAdametz @SlackHQ and iOS!,,Twitter Web App
30,𖤐,,#ChiefsKingdom -professional knower of ball,False,2022-04-07 13:16:03,@honestnajeestan not cancellable tbh 😭,,Twitter for iPhone
31,chicken dinner,,🤝,False,2022-04-07 13:16:03,@Brother_nfts @MoonlandVerse WOW! This is great project,,Twitter for Android
32,ash,he/them,,False,2022-04-07 13:16:03,@RocknRoller2019 i’ve already told you i’ve lives plenty of experiences maybe you need to open your eyes to reality and realise you’re incredibly privileged to think the way you do,,Twitter for iPhone
33,Yomi 𓃵,United States of Ajegunle USA,"Don't follow me, I don't know where I'm going #Lightskinnedmen #Freethinker #EndSARS #mufc",False,2022-04-07 13:16:03,@BBourlah Thanks bro,,Twitter for iPhone
34,TREND FOR YINWAR,ประเทศไทย,YINWAR Infinity Stone ✨| account gather information and hashtags all for @yinyin_anw : @warwanarat The results of all trends are in Moments and Like ☆ 🤍 ⋆｡˚,False,2022-04-07 13:16:03,"Update Hashtags 
Worldwide trends No.48 🌍
• #น้อยแต่มาก_DANxYinWar 

——
#หยิ่นวอร์ #yinyin_anw #warwanarat  @yinyin_anw @warwanarat #DanWorrawech https://t.co/MrphaajEzy","['น้อยแต่มาก_DANxYinWar', 'หยิ่นวอร์', 'yinyin_anw', 'warwanarat']",Twitter for iPhone
35,Toronto Fire,,@tofire - Toronto Fire Active Incidents - In Emergency call #911.  Brought to you by @ijg,False,2022-04-07 13:16:03,"Medical
Toronto ON M5S
Dispatched: 07/04/22 @ 09:09 EDT
[Stn: 312] Pumper-312
General Area:",,ijg
36,#21,"Manchester, England",,False,2022-04-07 13:16:03,@p_chongz No way way youse buss it again🤣,,Twitter for iPhone
37,Kyle - fully vaccinated,,"Writer, creator, artist, paid by George Soros. Vegan.  Calling out Facebook. 
Unlearn.
""Horror is empathy"".
Rt is not endorsement.
borderline
They/them
propsprt",False,2022-04-07 13:16:03,@JamesMelville Telling people to wear a mask to protect other people isn't scare mongering.,,Twitter Web App
38,𝐜𝐞𝐫𝐭𝐢𝐟𝐢𝐞𝐝 ɴᴏᴄᴛᴀ 𝐥𝐨𝐯𝐞𝐫 ✈︎✈︎,"Johannesburg, South Africa","✈︎𝐟𝐨𝐥𝐥𝐨𝐰 𝐢𝐟 𝐲𝐨𝐮 𝐢𝐧𝐭𝐫𝐢𝐠𝐮𝐞𝐝 ,𝐦𝐚𝐲𝐛𝐞 𝐲𝐨𝐮'𝐥𝐥 𝐟𝐢𝐧𝐝 𝐰𝐡𝐚𝐭 𝐲𝐨𝐮 𝐥𝐨𝐨𝐤𝐢𝐧𝐠 𝐟𝐨𝐫 ⚥︎
🏳️‍🌈",False,2022-04-07 13:16:03,@Monaheng_21 @KeletsoMss Nna im not https://t.co/a1uG9c7aqE,,Twitter for Android
39,Gary Woodland Tracker,,"The #1 page for all things #GaryWoodland! 2019 US Open Champion, 4 time PGA Tour winner and current world number 92!🔥 | NEXT: @TheMasters",False,2022-04-07 13:16:03,@Monaheng_21 @KeletsoMss Nna im not https://t.co/a1uG9c7aqE,,Twitter for iPhone
40,bibi🌿,she/her | black | 22,…………………only here for BTS & TWICE 🇳🇬…………………,False,2022-04-07 13:16:03,@CHERRYS0PE i still have sympathy for them but their brains must not wired well,,Twitter for iPhone
41,Gail Cooper💙,"Budleigh Salterton, England",working as site manager for camc Exebridge Lakeside The views I express here are mine alone and do not reflect the views of my employer,False,2022-04-07 13:16:03,@Brooksontour Great news 👍🥳🥰🥰🥰🥰,,Twitter for iPhone
42,niks 🌷,,busy ako,False,2022-04-07 13:16:03,@todayis_sheibae what does it mean,,Twitter for Android
43,⚜️ حمد ⚜️,Foodland,ENFP 🇦🇪,False,2022-04-07 13:16:03,"@noorulhuda05 @ionic_isa Bitch it literally says weird dessert, if he said weird dinner I would’ve said sheep’s skull and intestines",,Twitter for iPhone
44,every lot boston,Bo,Every property in Boston in numerical order by parcel id. bot by @fitnr,False,2022-04-07 13:16:03,"28 Hewins Street, Boston https://t.co/0uLI25nUuJ",,aggregated functions
45,Johnny 🌻 Resists,"Washington, DC",#HeForShe #WhiteForBlack #BLM #StraightForGay Race Baiters Exposed: https://t.co/1fESaBwLle Tax the Rich: https://t.co/K1FSmqBGJH,False,2022-04-07 13:16:03,@HNTurtledove One of these has me doing a boor cringe. 😁😏,,Twitter for iPhone
46,Goodberry,Cinnabar Island,let's talk Bengals,True,2022-04-07 13:16:03,@BengalsJanitor I'm for it!,,Twitter for Android
47,Pendulum #00465,,,False,2022-04-07 13:16:03,@Bundgard2 Cute,,Twitter for Android
48,cloud ☁️,obsessed with mew’s forehead,「 ( ⸝•ᴗ•⸝)♡ @MSuppasit’s mewlions 」,False,2022-04-07 13:16:03,@Msuppasitstudio @MSuppasit definitely handsomeee,,Twitter for iPhone
49,₿eta,"Houston, TX",Thot Liter,False,2022-04-07 13:16:03,@Sade1of1 Something like that!! Ahaha,,Twitter for iPhone
50,chime ♡s eden,"chime , sb to unf
he him + neos, 14
pfp :: Mihan77108047",#原神  tony smells — m/w @h7mura,False,2022-04-07 13:16:03,@mikotivity U WPULD LIKE TO KNO WOULDNT U,,Twitter for iPad
51,Motivational Wallpaper,"Oberhausen, Deutschland",Collection of Motivational Wallpaper in English and German. Sammlung von motivierenden Hintergründen in Englisch und Deutsch.,False,2022-04-07 13:16:03,Daily Motivational Wallpaper - #Thursday #ThursdayMotivation #Motivation #AlbertEinstein https://t.co/cQAw2I0922 https://t.co/Y1F2OcYZxC,"['Thursday', 'ThursdayMotivation', 'Motivation', 'AlbertEinstein']",Motivational-Wallpaper.com
52,Himejima Joestar,,,False,2022-04-07 13:16:03,"@lemm_sounds Also, I am sorry for the late reply 😅 I'm not sure if the link works, it won't load :o",,Twitter for iPhone
53,soph⚠︎︎シ,,she / her 🎗 yes my user is embarrassing i can’t decide what to change it to🥲👍,False,2022-04-07 13:16:03,@AlperSocial @xAhhhh2 @Nana52149670 @ItsAmmon oh god no,,Twitter for iPhone
54,Sir Rock Cosmo-N-Grey Goose Martini,Trump ,"A couple of non politically correct, happy, spoiled Yorkie brothers. We hike our legs whenever we want! Don’t mess with our Trump, Treats, Toys, or Guns!",False,2022-04-07 13:16:03,@MasonD3 Or remain in your own country!!,,Twitter for iPhone
55,X3.Finance No IL Risk Protocol,,"X3-the best solution for zero impermanent loss and single asset yield farming
telegram:https://t.co/OnSDFwx7x0
introduction: https://t.co/J0c3oQd0Fp",False,2022-04-07 13:16:03,@Tonyleloup @WOOnetwork Search for liquidity begins the escape window is small.,,Twitter Web App
56,sys_🍀💕🍒🍒,"Kudus, Indonesia","Bismillah...mugi2 diparingi jembar rejekiku..Amiin YRA ,#testibunaR",False,2022-04-07 13:16:03,@kirstingives @streamcoin_strm done,,Twitter for Android
57,Cookie,"Pennsylvania, USA",Bury me in the slime season casket,False,2022-04-07 13:16:03,@VD7RA Gotta switch barbers after this one,,Twitter for iPhone
58,mei 😈,,lisa's money droppin on me 💸😜❤,False,2022-04-07 13:16:03,@iQIYI @iQIYIofficial someone want ur attention 👀 https://t.co/jubguhZeXC,,Twitter for Android
59,🍪 vivi ☆,read carrd byf ! (⌒ᴗ⌒)♡,"𓏲࣪  ִ ۫currently holding jonggi's hands !  ִֶָ  ۪🥛⊹        
                                   ꉂ🥜 ;; 19 . . . she / they !! 𓈒 𔘓 𝅄⸱࣭ 𓄹",False,2022-04-07 13:16:03,my  bestfriends ! ♡ https://t.co/DFKmnpVev6,,Twitter for Android
60,eternal weeping @ BDAY🎂,she/her,🇮🇪 • 22 • ao3 crismonwaltz • multifandom acc + writer • interacts w/ nsfw threads,False,2022-04-07 13:16:03,"@makojuns awwww, thank you so much!! this was super sweet 🥰

same here, love interacting with you and losing our minds over gachas",,Twitter for Android
61,Matteo Belletti,,"Dad, Husband, Consultant SDDC Italy @ #VMware, #Cyclist, Fasting 16/8 and Smile Lover #outsideisfree",False,2022-04-07 13:16:03,The Periodic Table of the VMware Solutions https://t.co/z4xnKB6P4O,,Dynamic Signal
62,D🪐,Mars 2024,vfx..,False,2022-04-07 13:16:03,@AstrixFX Yeh no problem,,Twitter for iPhone
63,mern 🤍,,Aaliyah Aubrey & Vivianah Jade 💛,False,2022-04-07 13:16:03,Last time I weighed 145 was before I got pregnant with Aaliyah 😭,,Twitter for iPhone
64,ʕ •ᴥ•ʔ,She/her  -  16,https://t.co/mkZcaKWYRD,False,2022-04-07 13:16:03,Haechan counting his comebacks was so funny for no reason,,Twitter for iPhone
65,Rock Paper Shotgun,Inside,"We write about PC games, and things to do with PC games, at http://t.co/Um01p3Ndtd.",True,2022-04-07 13:16:03,Chinatown Detective Agency is a stylish cyberpunk point and click adventure with great writing and a fabulous cast - but it does feel a bit like doing homework sometimes. Our review:  https://t.co/il18Z7i4X6 https://t.co/nMEkAjKnVe,,TweetDeck
66,Ron DMC,"Fort Worth, Texas, USA","Go get mad somewhere else

The COVID PLANDEMIC is OVER

Will follow back real accounts
Will block fakes and cam girls",False,2022-04-07 13:16:03,You mean LIES... https://t.co/CU4nsBPH9s,,Twitter Web App
67,4/29 | 𝕻𝖑𝖆𝖓𝖙𝖆𝖎𝖓 𝕸𝖆𝖒𝖎 🌴🇵🇦,CLT📍,IG: jojosenpai__ | 🎨 IG: mixoninktattoo | 🧘🏾‍♀️Livin’ & Learnin’,False,2022-04-07 13:16:03,"You bring hope when you come around, still smile when you come around🌹",,Twitter for iPhone
68,Mat (he/him),"Portland, OR","He/Him. Technical Writer for games, music, & film. Freelance @polygon @fanatical @hg_101 Podcast: @sequelcast2 RTs not endorsements",False,2022-04-07 13:16:03,@TheSteveBurnio I'm reminded of reading detailed descriptions of beatings by schoolmasters in Roald Dahl's memoir BOY. Horrific stuff!,,Twitter Web App
69,"Sayaji Hande, PhD","Indira Puram, Ghaziabad","Freelance: AI, Analytics, ML...",False,2022-04-07 13:16:03,@TakalkarTejal @D255555 @warrior1326 @RudraTheDstroyr @ajitdatta For a change look at US history... US should be answerable for war crimes too many....,,Twitter for Android
70,Dr. John Chisham,,,False,2022-04-07 13:16:03,"HOT DRYWALL OPPORTUNITY Minneapolis, MN
Check IT out 👉https://t.co/1dKR9PBbN6👈
📲 Call John @ 605.277.3729 https://t.co/jxFCGwpiZJ",,Heropost
71,Ten,:),BLACKPINK,False,2022-04-07 13:16:03,"@kaimeanschicken LEGAL PROTECTION FOR JISOO
#와이지_고소_진행상황_공유해",['와이지_고소_진행상황_공유해'],Twitter for iPhone
72,Heather Walrath,"Washington, DC",Storyteller. ✍️ History lover. 📚 Opera & arts aficionado. 🎭 Preschooler’s mom. 🧒🏻 Baseball fan. ⚾️ MPS in publishing. 🎓 #MomsWritersClub #WFWA,False,2022-04-07 13:16:03,@melissacuisine I love stories about confronting the past! And your board really evokes the settings.,,Twitter Web App
73,james ackerman,,,False,2022-04-07 13:16:03,he was right tho https://t.co/EFiDEBcoi5,,Twitter for iPhone
74,Toko,Petervale,Read The Prophet by Khalil Gibran. The Chosen & The beloved. Kgotso ebe le lona ❤️🌻,False,2022-04-07 13:16:03,@Codex_ink What is this nou 😳 https://t.co/AEVAHfaf68,,Twitter for iPhone
75,Stelle Studio,"Sydney, New South Wales",Portrait Photography Studio Sydney,False,2022-04-07 13:16:03,"Sweet little Eleanor had the most adorable newborn photography session. She was such a good baby and slept so well for her shoot. I simpy adore all her newborn photos and I hope that these images bring her parents so much joy into the future looking

https://t.co/WNFt4zubPA https://t.co/UovJSOxpjK",,Blog2Social APP
76,Anthony Tuck,Brooklyn,"The son of Aries known as Christian, sent to this world to show that the power of love is stronger than any evil that walks this earth!",False,2022-04-07 13:16:03,@blessedshreds Yoooo that’s wats up bro!!!,,Twitter for iPhone
77,Saitama Pakistan,Pakistan,"⚡In Russ we trust⚡

🇵🇰 Support Saitama Wolfpack 🚀 🐺

 #Saitamask #Saitama #SaitamaInu",False,2022-04-07 13:16:03,"Hey @FTX_Official @Brett_FTXUS 👋🏾 Please take a look at @InuSaitama! Check out our white paper, road map, our app #saitamask, and the dope #wolfpack community!! Please consider listing us 🙏🏾 You won't regret it! 💪🏾🐺🚀📈 #Saitama @Saitamaguru1",,Twitter for Android
78,Thom Binding,"London, UK","Strategy, London. Cat dad. Kitchen dancer. Co-Founder @CreativeCommsW. Creator of @TweetForInsight.",False,2022-04-07 13:16:03,"Few things that are making me feel ok about not feeling ok at the moment.

1. The complexity of the world makes consistency impossible.

2. The most productive people who ever lived weren't always productive.

3. I'm perfectly capable of making better choices when I choose to.",,Twitter Web App
79,ari 🐝 kathony brainrot,she/her • sixteen • cbyf!,#NEWTINA: i’ll catch you,False,2022-04-07 13:16:03,@mp4rodrigos yup same,,Twitter for iPhone
80,David Snow,"California, USA",Technology & Science,False,2022-04-07 13:16:03,@DonovanLongTV Boarding in a suit….awesome!,,Twitter for iPad
81,"I Hate It, Let's Watch It","Long Island, NY","Welcome to I Hate It, Let's Watch it -where Dawn 👩🏻(@dawniewizz) and Lisa 👱🏼‍♀️(Twitter-less) watch shows & movies they love, and then rip them apart!",False,2022-04-07 13:16:03,"That being said, if you like wild horror movies that end up being enjoyable and intriguing, check out Killer Sofa (2018) and then give our episode a listen. You won’t be disappointed! ❤️

https://t.co/g37dZV2Tfv",,Twitter for iPhone
82,Terry Roberts,,"Musician, Personal Trainer, Athlete",False,2022-04-07 13:16:03,All you Squeelers fans always talkin about we got 6 supper bowls 😂😂😂😂😂you weirdos Super Bowl is a championship 😂😂😂😂😂😂😂😂 dog pound everyday all day Squeelers catch up to our champions https://t.co/oWbhuiYmh1,,Twitter for iPhone
83,ginevra_kudou,,If you can't say something nice. Don't say nothing at all,False,2022-04-07 13:16:03,"FREE CONTENT 😭😭😭
Sunsilk x BrightWin
#ผมสวยท้าแดดกับไบร์ทวิน
#ไบร์ทวิน","['ผมสวยท้าแดดกับไบร์ทวิน', 'ไบร์ทวิน']",Twitter for Android
84,ً,she they,,False,2022-04-07 13:16:03,i need new oomfs that's interactive PLS LEND ME 🙏🙏,,Twitter for Android
85,ERやってる,捨て牢⇔カインハースト⇔王家の森庭,"アイコン:人参くん@kyarotto_hentai
ヘッダー:シード様@Souls_Seedの動画（https://t.co/NcLoosHrrT）
ツイートの主成分：羅漢堂凛、仕事、鳥、フロムゲー
今はまったりゆったりとエルデンリングやってるから察してね",False,2022-04-07 13:16:03,"@leilin_guns My hip is fine,,,
痔 is sick…",,Yukari for Android
86,Jordi Jonas الفحل,Algeria,"#فحل
نقطة
الى السطر",False,2022-04-07 13:16:03,@mygigidiorvip @Pat_Husker_Fan @Bobmarley1781 @CMP_4U @timisback2021 @WillBang4 @ExquisiteLadys @Hottest_BabesRT @gotsmilfs @fithotmoms @wheresmymilfs @MilfShoutouts Will you allow me to insert my penis into your sweet vagina to taste the honey? You are sweet my love,,Twitter for Android
87,Dave 🧱,"Bristol, England","Senior Front-end Developer at @NordhealthHQ.

Previously: @Ghost, @Stackbit. Clients include @Buffer, @Netlify and @OctopusEnergy.

he/him",False,2022-04-07 13:16:03,"@slightlylate @jaffathecake @StarTrek @RecurForever Yea but we don’t call it ww3, it’s “web3”",,Twitter for iPhone
88,ai-g࿐,🇮🇩,#양동화; 어둠 속에 피어나는 빛이✩°̥,False,2022-04-07 13:16:03,@lovingdonghwa younger😎,,Twitter for iPhone
89,PM⁷ ¦ Vote for Leni/Kiko 2022 🌸💜,,"Mom, wife. 🇵🇭 90% tweets about BTS. 😊 뷔 (태형) biased, OT7 wrecked.  💜",False,2022-04-07 13:16:03,you guys are cute 😊💜 https://t.co/nX2LCeqaNP,,Twitter for Android
90,✨Như Hằng⁷ o^-^o✨|| Min💜||,,"Bangtan forever💜 
All for @BTS_twt 
Hi, mình là Min 01er💦 (づ￣ ³￣)づ
✨ Life always offers you a second chance. It’s called tomorrow.✨",False,2022-04-07 13:16:03,"@solitude__twt @BTS_twt PROUD OF aRMy
#방탄소년단RM #RM #김남준 #방탄소년단알엠 #キムナムジュン @BTS_twt","['방탄소년단RM', 'RM', '김남준', '방탄소년단알엠', 'キムナムジュン']",Twitter Web App
91,Christian,,,False,2022-04-07 13:16:03,@AxieLuck Done🍀🍀🍀🍀 https://t.co/eNv1n8MEgv,,Twitter for Android
92,🎧,she/her | 🔕,for #XH 🎸🎹 ✰ archive & trans in moments ✰ ENG/KOR/CHI,False,2022-04-07 13:16:03,@xhrachxa THANK YOU 🤍,,Twitter for iPhone
93,DripTheDeer,,"Twitch variety streamer | Gamer, Artist, Rapscallion | Internet-famous deer (he/him)",False,2022-04-07 13:16:03,"@Breenlander @MiscreantsTeam I'm sure you can convert some of that menacing energy into villainous energy, Breen. I believe in you!",,Twitter Web App
94,釈迦如来,"霊山浄土
",どうも。仏教の開祖です。,False,2022-04-07 13:16:03,Take it easy.,,twittbot.net
95,HANA⁷ 🐱🐹,sin room 🛌 she/her,a mere fan who adores and treasures @BTS_twt a lot a #yoonjin #SIN enthusiast 🐱🐹 follow my backup @fishingmatesSIN,False,2022-04-07 13:16:03,@timebendtowards 🤣🤣 hahaha but you still remember the hiragana characters 😍😍,,Twitter for iPhone
96,Nijhum Anisha,,I love my life. Do you know me? If you want to know me pm me.,False,2022-04-07 13:16:03,"Interested This project is implemented very professionally and has a clear development plan. Without any doubt, This is definitely going to be huge. https://t.co/HQjSgJYywF",,Twitter Web App
97,sarah silverman,"stratford, ct",she/her                                                             🌺💚,False,2022-04-07 13:16:03,@saramarie1836 Ooooh I second this. I felt like my taxes were wayyyyy to easy this year,,Twitter for iPhone
98,Andrew Brown Bronxie Fanatic 🐢,,"Hello My name is Andrew I just made a new Twitter ! I love sports Yankees, Knicks, Jets! I’m into wrestling and love to have fun!",False,2022-04-07 13:16:03,@_denisesalcedo Whack,,Twitter for iPhone
99,John Chisham,"Sioux Falls, SD",Passionate about Connecting Top Talent with Top Companies in Specialty Contracting! 605.277.3729,False,2022-04-07 13:16:03,"HOT DRYWALL OPPORTUNITY Minneapolis, MN
Check IT out 👉https://t.co/yCIqkAuGmf👈
📲 Call John @ 605.277.3729 https://t.co/heCr64xSGJ",,Heropost
100,shay bae,your moms bunghole😎,hi it’s me :) • shay’s real life shit😭✋ • @skittlestarott,False,2022-04-07 13:16:03,"so weird… went to the library randomly today and picked out random books. it deadass took me an hour to decide. but tonight, i was taking a rest and skimming through them chapter by chapter. and how ironic how all of the main characters have mediumship / psychic abilities? https://t.co/20UX5xIqgB",,Twitter for iPhone
101,Friend (Freedie Fraudman),,Hi Friend. Skyla fan acc. Queen of Alt accounts. if you're reading this ur probably mad. ATL sports,False,2022-04-07 13:16:03,@OCPDesigns @GageRussell @Keanu_Neal Tampa Bay Falcons 2.0,,Twitter for Android
102,౨ৎ sulli,— bmi ♡︎ 14.2,my digital diary,False,2022-04-07 13:16:03,my parents bought me over 20 of these and they are all 300 calories i want to die https://t.co/GpV1ekacjH,,Twitter for iPhone
103,aaaaaaa,north,,False,2022-04-07 13:16:03,"23A84E88 :Battle ID
I need backup!
Lvl 100 Shenxian
https://t.co/qgYohHJieP",,グランブルー ファンタジー
104,B,"Texas, USA","Disabled Veteran
Twitch Affiliate 
Nighthawk Pro Gaming Partner
Nitrado Partner
Guilded Partner
Streamloots Partner

Email: info@mustbtv.com",False,2022-04-07 13:16:03,Ya'll know who you are! https://t.co/SCmG70nctS,,Buffer
105,hapaxlego,,rational thinker operating in a target rich environment,False,2022-04-07 13:16:03,@Scott0020 the truth can both repel and beckon..the truth is not on Trial..You are..,,Twitter Web App
106,"VINYLERADIO,","Ile-de-France, France","la radio plus proche de vous
Culture et musique, 
nouveaux hits
Hits Golds",False,2022-04-07 13:16:03,En ce moment sur vinyleradio Alice Dona - L'antistar' https://t.co/aGq2SkqdHE,,SAM Broadcaster Song Info
