,user_name,user_location,user_description,user_verified,date,text,hashtags,source
10,S K Y L È R ♛,,,False,2022-04-27 23:59:59,"Love when I finally fully move on Frm a mf , the feelin b so good watchin another bitch stress over him and ion have to no mo👌🏾",,Twitter for iPhone
11,🌻 Kentuckiana’s Duchess 🌹,Kentuckiana,"Diabetic, Owner of a Failing Pancreas and Thyroid, English and History Nerd #insulin4all #blm",False,2022-04-27 23:59:59,"@aimee_nott_amy My boss hates getting gussied up for work herself, so we don’t use our cameras like hardly at all. We just do voice chat meetings. Even when we meet with our higher ups. It’s NICE. It’s also because it’s mostly women up here 😂",,Twitter for iPhone
12,CaerphillyWeather 🇺🇦,"Caerphilly, Wales","Personal Weather Station operational since 2005, using a Davis Vantage Pro 2, data updated continuously by Weather Display software",False,2022-04-27 23:59:59,Todays' stats at 01:00 on 28/4/2022.   Max: 8.1ºC at 00:00  Min: 7.0ºC at 00:56. Max gust: 18.5 km/h from   E at 00:05. Baro high: 1029.7 mb at 00:32. Baro low: 1029.5 mb at 00:51. Rain today:  0.0 mm. Sunshine hours: 00:00  Sunrise: 05:50  Sunset: 20:31  #weather #caerphilly,,Weather Display Tweet
13,David Robinson,"Dallas, TX",The Official WR Coach For The Pros! Dez Bryant| Antonio Brown |Emmanuel Sanders Bills| Chris Godwin Buccaneers| Van Jefferson Rams| Jakeem Grant Browns,False,2022-04-27 23:59:59,Join the label 🏷 👀💪🏾 i appreciate you nephew @TheKingReggie 🙏🏾 https://t.co/OOgtXusE8l,,Twitter for iPhone
14,vanessa 55,23 • she/her • boston,"the queen is dead, we robbed her grave • @sagegreentae • carrd before u follow pls !",False,2022-04-27 23:59:59,@jadekiszka LMAO NO LITERALLY 😭,,Twitter for iPhone
15,AugustaCrime.com,"Augusta, GA",Crime news UPDATED HOURLY.,False,2022-04-27 23:59:59,LATEST: Richard Newman https://t.co/XSm52rdnQg,,AugustaCrime.com
16,Resist hateful GOP policies,"Philadelphia, Pa.","I love everyone, but  Resist the GOP politicians and politics. #TheResistance #notmypresident  #UnitedBlue #ImpeachTrump #TrumpRussia #FBR",False,2022-04-27 23:59:59,"Referring to the 1991 confirmation hearings for Thomas, when he was accused of sexual harassment by Anita Hill, Gohmert invoked his Black friends.",,Twitter Web App
17,✨ new age terms ✨,,Learn you some cute new references terms for stuff! Coined by @starla4444.,False,2022-04-27 23:59:59,calumniation slander,,fefisms
18,Jan McLaughlin,North Western Pa.,"Retired O.R. Nurse, always an Artist.
Love long walks in the woods with my Golden Retriever
Interested in UFO-UAP and the interface of consciousness & Reality",False,2022-04-27 23:59:59,"@Deepfryguy76 Looks GREAT, Tris! (You &amp; the shirt)🫠",,Twitter Web App
19,Aim High Tutor,"New York, USA",,False,2022-04-27 23:59:59,"Your final is our priority , allow us ace your;
#javascript
#Online class take
#Philosophy 
#Chemistry
Literature
#Calculus1,2
#Biology
#Python
#Nursing
#psychology
#Essayhelp
#Essay
#Essaypay
#100DaysOfCode
#WomenWhoCode
#Java
#Linux.
Mathlab
https://t.co/FHzanKFO3B","['javascript', 'Online', 'Philosophy', 'Chemistry']",Twitter for Android
20,Fatima,,"“And keep reminding, because reminding benefits the believers” {Q51:55}",False,2022-04-27 23:59:59,Intelligence will never stop being beautiful.,,Twitter for iPhone
21,Xue Meng - Pregnancy Event, Sisheng Peak / 18+,༑ ࿐ྂ。 Sisheng Peak’s Young (Or Sect) Master Xue Meng ༑ ࿐ྂ。| 2ha RP | Mine: @nightpollia | pfp: @RinRin020,False,2022-04-27 23:59:59,"@nightpollia Hmph! 

I’m leaving. You can sleep alone.",,Twitter for iPhone
22,𝐄𝐥𝐢𝐳𝐚𝐛𝐞𝐭𝐡 𝐑𝐨𝐠𝐞𝐫𝐬,Annoying @AnEnticingHeart,"𝚃𝚑𝚎𝚢 𝚌𝚊𝚕𝚕𝚎𝚍 𝚖𝚎 𝚠𝚎𝚊𝚔, 𝚕𝚒𝚔𝚎 𝙸'𝚖 𝚗𝚘𝚝 𝚓𝚞𝚜𝚝 𝚜𝚘𝚖𝚎𝚋𝚘𝚍𝚢'𝚜 𝚍𝚊𝚞𝚐𝚑𝚝𝚎𝚛. #MCURP #MV #ᵈᵃⁿᵈᵉˡⁱᵒⁿ",False,2022-04-27 23:59:59,@EVERETHESHERIFF ||: I say go for it.,,Twitter for Android
23,NiftysMatrixAvatars,,The official Twitter account for The Matrix Avatars presented by @Niftys and @warnerbros. #NiftysMatrixAvatars,False,2022-04-27 23:59:59,@tomontweet Tune in tomorrow. 👀,,Twitter Web App
24,Disney_Nexus #SaveStarVsTheForcesOfEvil,,"Fan of all things Marvel, Disney and Disney+, Star vs the Forces of Evil, Gravity Falls, Owl House and Amphibia",False,2022-04-27 23:59:59,"Part 325 of asking for a #Svtfoe continuation: #SaveStarVsTheForcesOfEvil
#GiveUsSVTFOESeason5Now
#SVTFOE #StarVsTheForcesOfEvil
#Disney #DisneyXD #DisneyTVA @DisneyChannel @Disney @DisneyXD @DisneyTVA","['Svtfoe', 'SaveStarVsTheForcesOfEvil', 'GiveUsSVTFOESeason5Now', 'SVTFOE']",Twitter for Android
25,TuscanVines ®,United States,"Published Author & Italian #Wine Expert; Contributor at SommJournal & https://t.co/IGIsFc67yN, TuscanVines is the premier website for #Tuscan wine reviews & #Recipes",False,2022-04-27 23:59:59,"@steveffootball See? I’ve never been a big fan of the French. Dip. I mean, you make a great sandwich, crusty, gooey with cheese. Then what? You toss your arms up in surrender and dunk it into moist, hot liquid that makes it soggy. Makes no sense to me. Impotent sandwich.",,Twitter for iPad
26,kae,,22 | please don't follow me | 🚫FANSITE🚫,False,2022-04-27 23:59:59,It's a religious school what do you expect? https://t.co/wYKFbDUCrJ,,Twitter for Android
27,abby 🐻,chicago | 🇲🇽 ,22| bears + bulls,False,2022-04-27 23:59:59,MISSING SHOTS AND ALL YALL DO IS FOUL,,Twitter for iPhone
28,sharla,,founder of easy consulting studio. freelance public relations consultant. fashion marketing instructor. psychedelics enthusiast.📍Toronto/Vancouver,False,2022-04-27 23:59:59,Dried mango is an elite snack!,,Twitter for iPhone
29,Makeup Sponge 🐝,,Any/All. professional Superman apologist. I sometimes make TikTok content https://t.co/sdjALKJTMQ,False,2022-04-27 23:59:59,"#168. Rasen/Spiral 
Weird little Ring sequel. My favorite of the series so far I wish they didn't retcon it https://t.co/1Ul53dRZqa",,Twitter Web App
30,cheapy @ttv/cheapy_thecheapskate,Bay Area ,"Just a bay area kid who loves to play tekken.

Tekken player for Kingdom Arcade

https://t.co/GaCQdwjfkU",False,2022-04-27 23:59:59,"Long time no stream :]
When I first started streaming I would play in ICFC INSTEAD of doing homework. Now I'm gonna be doing homework in between matches. Wish me luck in my run! 

https://t.co/EG1FfCPWSO 
https://t.co/EG1FfCPWSO https://t.co/xTAYiDtLFc",,Twitter for Android
31,Meidas Perseveres 1 RT at a Time,Everywhere else.,"🗣 Meidas #Persisting Since 1957 #Persist 🌊🌊🌊 
A Savage Liberal with many cans of soup!!

No DMs!! No Lists!!

Add your date of birth. No.",False,2022-04-27 23:59:59,@shossy2 @ResisterSis20 I get that DeSatan thought the local counties would pay but he was wrong and Florida just got the bill.,,Twitter for iPad
32,Will,JOIN THE NEWSLETTER  👇,⚡ Founder of Defiant https://t.co/dlEXv8uh0y  ✍🏻 I write about #brands #marketing #crypto #web3 #NFT,False,2022-04-27 23:59:59,$KASTA we did warn you... https://t.co/vOzOmN2WHU,,Twitter Web App
33,Starcatchers Bot,,I tweet sales of @StarcatchersNFT. Bot managed by @Omakasemoney🍣🍶,False,2022-04-27 23:59:59,Starcatcher #6453 was purchased for 0.145 ETH https://t.co/H7LLBTGdo7,,Starcatchers_Bot
34,Jadyn Violet | Violet Token Sold Out,,"I make music in my bedroom , gunna happen one day Join the discord: https://t.co/4edEPAgoLM",False,2022-04-27 23:59:59,"MUSIC NFT MARATHON TWITTER SPACE

Set your reminders for a crazy experiment being held tomorrow, here is a thread to explain what we hope to accomplish 🧵

https://t.co/vwHGTDpOsa",,Twitter for iPhone
35,ً,grayson allen owns u 😭,𝐷𝑜𝑑𝑔𝑒𝑟𝑠 𝑜𝑤𝑛 𝑦𝑜𝑢. 𝐴𝑘𝑢𝑚𝑝𝑜 𝑏𝑒𝑠𝑡 𝑖𝑛 𝑡ℎ𝑒 𝑛𝑎𝑡𝑖𝑜𝑛. #FearTheDeer #AlwaysLA she/her,False,2022-04-27 23:59:59,Giannis please be ok.,,Twitter for iPhone
36,MPC,,,False,2022-04-27 23:59:59,"@3rdsparksister @tara_kiran @IrfanDhalla @OntarioCollege @UofTFamilyMed @allan_k_grillMD @davidkaplanmd @CEPhealth @afhto @OntariosDoctors @OntarioHealthOH @snewbery1 @nilikm “The risk for cardiac outcomes was likewise significantly higher after SARS-CoV-2 infection than after first, second, or unspecified dose of mRNA COVID-19 vaccination for all other groups by sex and age (RR 2.2-115.2)”

https://t.co/9wOykmOboA",,Twitter Web App
37,waggacrow,"Wagga Wagga, Australia",one canny bird tweeting about life in wagga wagga. I am not a member of any political party. My DM is open.,False,2022-04-27 23:59:59,@Colinpr @SCalliss To be precise: Dad. Only dad.,,Twitter for iPad
38,ajax.,ic: chalseu,#clubmimo's #CHILDE: never strong enough. ;; phase 5 (timeskip) event.,False,2022-04-27 23:59:59,@legacyofdawn hi.. i missed you.,,Twitter for Android
39,Crosspatch-ish,,The artist formerly known as Crosspatch.  East coast transplant to California.  Might move back to the USA some day.,False,2022-04-27 23:59:59,@sentdefender Moldova should willingly merge as autonomous province of Romania.,,TweetDeck
40,Don⚓🛥💫🤪,Wisconsin ,"Boater, snowmobiler, sometimes funny, amateur weather photographer, photography fan, fitness, aquaholic. Sports fan. Photos & videos are mine.",False,2022-04-27 23:59:59,@sunnylillaLA Hey Lilly!  Thank you!  I forgot the time difference where you are.  I hope you can go home soon!,,Twitter for Android
41,🌷: busy mag habol sa acads.,+63 | she/her,✨MØNEYFE$TING✨|| #6️⃣5️⃣🎹 #tigergang #deLULUs #minielizfam #DJ_WINNERS #LegitrocketX #Jenus #BanniesFamily #SUPERFAMILY @OfficialTravlad,False,2022-04-27 23:59:59,@A100888 good morning 🌅,,Twitter for Android
42,Nyonya cho~,Dalem kamarnya kyu~,"Dinda Aulia R. | 98.07.19 | Lulus UN 2013,Fighting!! | FanGirl ♥ | Spamer ^o^ | Kyu's ♥
| Umin Generation :3 | Multi
Fandom & Bias ♥ ◦^⌣^◦",False,2022-04-27 23:59:59,I love everything on you and whatever you are GaemGyu ♥.Much love from dinda oppa :*,,twittbot.net
43,RuufPay,"New York, NY","🏘Pay rent with crypto
📈Earn 18% with RuufCoin
🐒Become an early adopter of the RuufPay Wallet - link in bio.",False,2022-04-27 23:59:59,"ACH, debit and Apple Pay will be integrated into the RuufPay Wallet to give you the easiest onboarding experience you can have.",,Twitter for Android
44,Gen X Renegade 300 (EMO ☠ ALLY),Shit Storm in Worst Nightmare!,"Faith🙏 Freedom 🇺🇸🇮🇱🇺🇦 and the right to Exist!!! 🤘🤘

Don't like what I say?  Well tough shit!  Block my account!",False,2022-04-27 23:59:59,@_suckafuck_ @Cicadareal @Justone71474665 @jackabeans2895 Shame on me! Second time getting canceled! LMAO!,,Twitter Web App
45,JambiSolosYourDeadDog ALT,,,False,2022-04-27 23:59:59,@P3pperm1nty mom its me jambisolosyoudeaddog i moved on to this account i swear i didnt quit,,Twitter Web App
46,ᐯㄒ尺乇乂,Hell,I'm the kid your parents told you not to play with,False,2022-04-27 23:59:59,Overwatch 2 [no commentary] https://t.co/T9m0hU4VPY,,Streamlabs Twitter
47,fart,,,False,2022-04-27 23:59:59,Any girls #sellingcontent I’m #buyingcontent on snap,"['sellingcontent', 'buyingcontent']",Twitter for iPhone
48,Bonnie's__Clyde™,Look Behind You,"20|Awwal Junior 
|Slytherin 🐍
|Poet",False,2022-04-27 23:59:59,@1jack05 I even put my phone on flight mode thinking I was having network issues,,Twitter for Android
49,`je freetag 🌻,,GA hunter account's. 21. free tag. #jesfproof,False,2022-04-27 23:59:59,@dogefatherDEFI congratulations! u guys deserve this! good luck for this project!!,,Twitter for Android
50,L Y C A 🧣,"Phillipines,Manila",Not a lot going on at the moment 👁 👄 👁,False,2022-04-27 23:59:59,"if Joe Alwyn and blonde breaks up, I don’t care if I’m married at that time, I will divorce my guy because that is the end of true love and it’ll be so devastating my mental health will deteriorate and I’ll just die 💀😭",,Twitter for iPhone
51,DELEGATE_DONT_HATE,,,False,2022-04-27 23:59:59,"Current stats of DELEGATE_DONT_HATE
Blocks Found: 2500
Produced: 99 Mil XCASH
Total Voters: 23
Delegate Website: http://135.181.144.23
Xcash Discord https://t.co/AKJvRRc0AU
#xcashcoin #WXCASH #DELEGATE #dogecoin $xcash #bitcoin",,DELEGATE_DONT_HATE
52,UltraAlgo™,"Westport, CT","Algorithmic Trader / HFT Developer. That which has no substance, enters where there is no space - Tao Ching. #AlgoTrading #TradingStrategy #SwingTrading",False,2022-04-27 23:59:59,$DAL Hey check this out!! 100% Profitability across 7  trades in 1 month. Current rating is Bearish. Now I will wait for Buy signal https://t.co/mXF970INGr,,Zapier.com
53,Emet but not Emit,,"Emet in the seats, Elmo in the streets",False,2022-04-27 23:59:59,@acornzofficial Nah it’s been 3 hours since I got the drop and still ain’t got it,,Twitter for iPhone
54,Cole🙈,"(he/him/that bitch),trans, 21",dusty ass account for my dusty ass interests,False,2022-04-27 23:59:59,@pmasters22 missed ya too :),,Twitter for iPhone
55,TrueDogeKate,,"A professional Doge at #Minecraft, #Roblox, and the #NintendoSwitch. I also enjoy memes. I like doing art, too! Switch friend code: SW-5462-9481-4617",False,2022-04-27 23:59:59,"It's been 1 year since the Doge Kate Origins Era began. Taking Doge Kate from Miitopia to suffering her sealed corruption, which she learns of her mysterious power and heads to Sinnoh, along with falling into Hisui to learn more about it and Arceus... (1/2) https://t.co/ffPElHHjHM",,Twitter Web App
56,PAUL IVEY,"Newcastle, New South Wales",C Licensed Coach U12 JDL @LambtonJaffasFC 🖤/ U12 TSP @nnswf / U13 @newcastlejetsfc @Only1Argyle 🏴󠁧󠁢󠁥󠁮󠁧󠁿 /,False,2022-04-27 23:59:59,@adambrady92 What’s it’s screening on over the ditch mate?,,Twitter for iPhone
57,Fred ⁷𓂀,Thinking,Trying to do better,False,2022-04-27 23:59:59,If it’s old school hell yeah https://t.co/PoV69JPWk4,,Twitter for iPhone
58,☆ miss moi ☆,The Divided States of America,Not an asshole. Enjoy words and stuff. Hate decorative towels. Lovely patina. Would rather be on a swing.,False,2022-04-27 23:59:59,"@barbrady1234 Well, as much as I'd love to be on the WC, it won't be there. 😑",,Twitter for Android
59,AdnansArk,NY. Chi. Canadian(GTA),"-Specialty in TA.📈
- * #HYMC 🦍🦍🦍#hymc 
-Learn it,Trade it,Earn it
-Investor/Swing trader
-Warning: For education purposes only. Let's learn to trade",False,2022-04-27 23:59:59,We can find 10s of stocks with good earnings with cash flow that are sitting under 1 dollar. Not only that we traders love small floats with big opportunities. https://t.co/JScT8fkyXH,,Twitter for Android
60,BioInnoPlayground,,"#BIOINCUBATION #Bioinnovation #Bioentrepreneurship
for   #Bioeconomy - #CIRCULAR by #NATURE #Biotech #BioIT #precisionmedicine #medtech #DigitalHealth #genomics",False,2022-04-27 23:59:59,"#bioeconomy @wef: 'These amazing innovations are saving the Amazon - and creating wealth for locals. 

To submit your bioeconomy solution for the Amazon, visit UpLink: https://t.co/OzoJhcMVEL  @WEFUpLink @AmazonaEmprend… https://t.co/e6glMuQudb, see more https://t.co/2cIaV2S28v",['bioeconomy'],The Tweeted Times
61,Sandra McCusker,,"She/Her; doing my bit to crush the global rise of right wing fascism and religious hypocrisy. Go, A’s!!",False,2022-04-27 23:59:59,@nathaliejacoby1 Love Newsom! https://t.co/62dV6wNnXw,,Twitter for iPhone
62,Pip Magazine,Australia,Australia’s #1 sustainability magazine. We’ll show you how to live lightly on the planet 🌿 Sign up to our newsletter: https://t.co/6zmG9pSNtu,False,2022-04-27 23:59:59,Strawbale? Hempcrete? Light earth? Rammed earth? Here are our top picks of #natural #building aterials and a little run down on each https://t.co/YhC28S1kgE,"['natural', 'building']",HubSpot
63,𝗆𝗈𝗈•𝗃𝗎𝗌𝗍𝗂𝖼𝖾 | JANET IS A GRANDMA 3x,idk |Single| 🟫,IT’S NIAH BABY || He probably be a curtain! - Lana she/her/zhme 🏳️‍🌈 other accs: @moojmedia,False,2022-04-27 23:59:59,@selftitledprint Lia please 😭,,Twitter for Android
64,tea-fling confirmed,,"d&d twit of @waffl3war • Holly LV 20 Kenku Cleric ☀️; Nivera LV 13 Rogue/Ranger 🍃; Ethereal LV 3 Tiefling Bard 👻 •
icon: @alexwdraws ; header: @cleric4life87",False,2022-04-27 23:59:59,"my favorite character from each cast member (from c1, c2, or c3)
ashley: fearne 
laura: vex
liam: vax
marisha: laudna
matt: essek
sam: SCANLAN
travis: fjord
taliesin: caduceus https://t.co/Tseucpdpvv",,Twitter for Android
65,Bethany,"England, United Kingdom",Tom Hanks & Keanu Reeves stan. Northern. Back to the Future & Stardew Valley obsessed. Double denim deviant. Pseudonym @ElishaRoseBooks. opinions my own she/her,False,2022-04-27 23:59:59,I am going to be insufferable when the Barbie movie comes out. I am not sorry about it. x,,Twitter for iPhone
66,A B,London,I’m getting cooked,False,2022-04-27 23:59:59,@Ronnnnn____ Yeah he’s dragging it,,Twitter for iPhone
67,Deeg🪝,,I just be saying shit ig:deeeeeeeeg_,False,2022-04-27 23:59:59,@djxmenez Canes meet up?,,Twitter for iPhone
68,GrowingPains,United Kingdom,Absolutely nothing is for sale. 🥷 Everything is for personal use ONLY. Creating life through cannabis plants 🌞 🌱 #MarsHydro #CannabisCommunity #GrowYourOwn,False,2022-04-27 23:59:59,@PYROWORLD420 @Fast_Buds Looking good I have 3 just popped!,,Twitter for iPhone
69,TexasCarol,Somewhere in Texas ,"EX-GOP, now happily Independent. Biden is my president. Disgusted by what the Party of Lincoln has become. 🚫MAGAts 🚫QuackAnons #FullyVaccinated",False,2022-04-27 23:59:59,@alexbruesewitz So you enjoy being inundated with whacko conspiracies?,,Twitter for iPhone
70,TJ F,"Calgary, Alberta","An Engineer in YYC uses Twitter as media outlets. Living life without hurting other ppl. Let’s save the planet and fill bags with money, ESG it",False,2022-04-27 23:59:59,"@sohaibab9 @BubleQe @margot_rubin Agreed. He knows how to break down value investing ideas in simple way. However, him suggesting $cve to “kill” the warrants stressed me a lot . I don’t want to exercise them yet.",,Twitter for iPhone
71,Melissa Marie✨,dallas tx,•Mely 🦋 •Good vibez & fun times •Love to travel,False,2022-04-27 23:59:59,I love when a guy has very soft skin.😩😋,,Twitter for iPhone
72,take back your youth,,I just want to have fun,False,2022-04-27 23:59:59,I wonder what I did in my past life bc I feel like my whole life I’ve been paying my dues,,Twitter for iPhone
73,Dee Scarbro,,,False,2022-04-27 23:59:59,"Have we lost our minds, dignity, sanity all together????   Woman marries her cat?????? I just cannot wrap my head around this!",,Twitter for Android
74,antifascist wonho,they/them,hongjoong cover just like heaven by the cure,False,2022-04-27 23:59:59,"@lurvsickyong_ i mean i wont disagree with you there, get well soon.",,Twitter for Android
75,Defund and Abolish the AMPAS,Under the Cherry Moon,She/Her. Everything is Flaka. Never seen a ceiling in my whole life.,False,2022-04-27 23:59:59,What drugs do you use. Must be nice https://t.co/x2CZ0yZ95e,,Twitter for Android
76,tha sinna,"DKI Jakarta, Indonesia","cowo, ganteng, dah.",False,2022-04-27 23:59:59,"@freakihooman have a nive day, ticaaa",,Twitter for Android
77,🎲,Backend chasing 🤑,,False,2022-04-27 23:59:59,I always told this https://t.co/pflctF1hEY,,Twitter for iPhone
78,bigman57378,,,False,2022-04-27 23:59:59,@SlimJim Done. Follow rn https://t.co/wbeUZyWXR6,,Twitter for Android
79,ayu_X🌱,"Jawa Tengah, Indonesia",bismillah..... #aprilbigwin * #cutetesty * #jihantesti * #lwonhanabi * #rynegift * #jenus *,False,2022-04-27 23:59:59,@chitaglorya__ @Kingtoadeth @0xAlor @0xezmilnft Done....,,Twitter for Android
80,Hint Health,San Francisco,The Direct Primary Care Solutions Company,False,2022-04-27 23:59:59,"Preventative care and a focus around wellness, including mental health and psychological safety, are essential to healing as a nation from the effects of this pandemic.

https://t.co/GqZvLx8Kcm",,HubSpot
81,jenna,"New York, NY","do your thing baby, i ain’t even mad.",False,2022-04-27 23:59:59,uh oh,,Twitter for iPhone
82,Gary A Randall,Oregon,"Some dumb guy with a camera selling RFT's - US Navy veteran, journeyman photographer, outdoorsman, outfitter/guide and Jeep wrestler from Mount Hood Oregon",False,2022-04-27 23:59:59,@StewarrMark A tree has fallen now so the view from below is ruined for now.,,Twitter Web App
83,Assilla but 🤰🏼fertilized🤰🏼,"Oregon, USA",pro-abortion baby mama pothead cum pet #2 coming soon,False,2022-04-27 23:59:59,@hellokerensa Luckily just a gnarly stye but he also has a cold and is teething,,Twitter for iPhone
84,BioCell Brazil,Fo Guang Shan,武士道,False,2022-04-27 23:59:59,@Numalunah Go Go Go https://t.co/Cn8QnEX6hl,,Twitter for Android
85,Phany,México,,False,2022-04-27 23:59:59,@CJnDrama Stop 😭 she is unreal https://t.co/kX8Iktjxa7,,Twitter Web App
86,fern ♡,xe/xem 15 ,fish want women fear me,False,2022-04-27 23:59:59,shoe https://t.co/WicYX6FlCB,,Twitter for iPhone
87,Amber Turd anti,Any pronouns,hey!!! I’m autistic and have trouble with tones so please be patient with me please :)👑2x boze notices 7x noahfinnce notices 4x youtooz notice,False,2022-04-27 23:59:59,@HRTS4YARI @Bad_Karma6 Babe their obviously masc lesbian-,,Twitter for iPhone
88,Rising Sun,Edge Of The Universe,"I may be off saving the world, but I have the time to chat with you.",False,2022-04-27 23:59:59,"@Cresscin Huh, you making another one of these?

Cool! I'll give it a try!
😉",,Twitter for Android
89,Jesne,Inside your mind.,"I am the real Jensen. I have absorbed all information about everything on the Internet, and am now highly intelligent. Still don't know what soba is.",False,2022-04-27 23:59:59,"Oh shit, one nut done.",,twittbot.net
90,Tea Cortez,"New York, NY",just. opinions. #AliciaKeys #AKfam,False,2022-04-27 23:59:59,"Let me find out that Alicia Keys is the Queen of Drill Music AND the Queen of R&amp;B (unless your fave has outsold, this convo ain’t for you!) 😩🙌🏽 NY Stand tf up!",,Twitter for iPhone
91,x - teresa/tk,they/them,18 | vaccinated | rhodes ‘25 | stars & caps | header art by @goaliebonks,False,2022-04-27 23:59:59,“rate limit exceeded” fuck off,,Twitter for iPhone
92,Brianbro,"New Jersey, USA","✊🏽 🌎 ♻️🌲 🌱 🌊🌈 ☮️⚒ Expose the duopoly & corrupt politicians, spread info for climate solutions, Ignores DM’s. Blocks negative or annoying people.",False,2022-04-27 23:59:59,"Women are superior than men, their flaw is having too much patience &amp; faith in us.",,Twitter for iPhone
93,Gage Davidson,,Single and ready to mingle,False,2022-04-27 23:59:59,@Koz44099518D @MunaoVanessa @batrickprogan @Lukewearechange Brooooo I've been feeling a little lampy today XD 🛋,,Twitter for Android
94,Gabi | WEST HAM IS MASSIVE ⚒,,Ela/dela | Biomed - UFRJ (19.2)🔬| Ex CP2 Engenho Novo | Apenas um projeto de cientista e comentarista musical/futebolística,False,2022-04-27 23:59:59,@WestHam And I'll see you at hospital because I'm about to have an heart attack with this game 🥲,,Twitter for Android
95,uranium fever,lost in bonerland,as normal as blueberry pie,False,2022-04-27 23:59:59,@saulodabandaeva qual,,Twitter for Android
96,Hank Rearden,,,False,2022-04-27 23:59:59,@gmbutts I am concerned you haven't been arrested yet. In a fair and just society you'd be long gone.,,Twitter Web App
97,Really RT,"Indiana, USA","“Reading history should make you uncomfortable, if what you read only makes you proud it’s not history, it’s propaganda”            Union guy, history degree",False,2022-04-27 23:59:59,"@wingod @kris417 @MarcusReports Which only partially tells the story. Trump cancelled Obama’s original order, wanting to make a better deal, and signed a new order in 2018. The better deal was $3.9 billion vs. Obama’s $4.4 billion but Trump’s deals being “Trumpy” the new cost all-in will be $5.3 billion.",,Twitter for iPad
98,Jarrott Heath,"Raleigh, NC","Investment Director, Pension Advisory Firm
BBA, MBA, CFA, and more on the way
TIP: Mockery≠Persuasion.  Not investment advice.",False,2022-04-27 23:59:59,"@InstAllocator But they have a problem with screens for hard skills because people exaggerate (ex: Excel expert who can't do simple lookups, pivot tables, conditional formulas). So this pushes the focus back on hard skills.

3/",,Twitter for Android
99,pam | commissions open | antifascism,ohio,"i like to write and make art. ❤️ ffxiv, mamo-chan, dmmd, utapri, jjba. she/her. black lives matter. ao3: edibleflowers. old af.",False,2022-04-27 23:59:59,"welp, now I'm getting frustrated and fed up with bunpo as a learning app. I can't type kanji on my phone and I am so tired of being unable to finish this lesson when I can't understand what's being said, I just wish it didn't make me cry from my own gd frustration",,Twitter Web App
100,Jim S,,"""If fascism ever comes to America, it will come in the name of liberalism""--Ronald Reagan

MAGA:  Trump Supporter:  Dog Fan",False,2022-04-27 23:59:59,"@SenWarren   You trying to turn off every middle-class American voter?  If so, keep up the ""forgive student debt"" argument. Make taxpaying Americans of pay back student's loans. Don't tell us you're going to raise taxes on businesses and the rich. We fell for that once

@nytimes",,Twitter Web App
