,user_name,user_location,user_description,user_verified,date,text,hashtags,source
10,Ryan 🇳🇱,"Shropshire, United Kingdom","sure it is old, but it is beautiful",False,2022-04-28 23:59:59,"Every single one of them

But, John Lundstram https://t.co/WRMo8oIMeU",,Twitter for iPhone
11,Diethervalle29,,,False,2022-04-28 23:59:59,@iammayumifvck Done,,Twitter for iPhone
12,Doug Murano,United States,"Bram Stoker Award-winning editor (3x nominee). Shirley Jackson Award nominee. Founder, @Bad_Hand_Books. Blue dot in red South Dakota.",False,2022-04-28 23:59:59,@susanckroger @IanTFury @Ajzionts Some exclusions apply.,,Twitter for iPhone
13,Global Training Center,United States,Trade Compliance Training to Build and Sharpen your Skills 🌎,False,2022-04-28 23:59:59,"Steel, oil and plywood lift Gulf Coast ports’ March cargo volumes https://t.co/1u8yPzUaE2",,HubSpot
14,🅰️frica Voice,,"@AfricanVoice21 Supporting the cause for freedom💯 A contain creator, love the things of God 💯💪🦋🦋CEO Africa voice",False,2022-04-28 23:59:59,@Loooqman Follow back,,Twitter for Android
15,Τorence J. Witherspoon,"Neither here, nor there ",mostly trying to be a good human •politics•pop culture•film•| Future Lawyer ⚖️ | 🏳️‍🌈 he/him | #BlackLivesMatter | co-host @dngerouslylikly podcast 🎙,False,2022-04-28 23:59:59,"@JBsModernLife I also had this thought earlier in the week. I even allowed myself to daydream for two seconds about a future where he returns to the Cubs to end his career and win another series. But again, daydreaming—and hoping, praying, wishing…you know the drill lol",,Twitter for iPhone
16,Burton Fisher,Bay Area,"English Professor: McCarthy, O'Connor, Faulkner, Henry James, Film, Post/Modernism, SF Giants",False,2022-04-28 23:59:59,@lukei4655 Moral devolution as a cosmological and spiritual certainty is Calvinism in its finest...except for the assured salvation of the chosen,,Twitter Web App
17,"""the"" Rev","Kalamazoo, Michigan (The Hand (""mitten"") )","REVEREND, Theologian, Realist, ""Computer Wizard"", 1337 kr3w. ☥🍀☽",False,2022-04-28 23:59:59,"SO? IF YOU find Shane's testing Dandylion flower? HHAHAHA. I will include TWO Label sticks with ""CAUTION"" I will write on them. Hahahaha. Yeah you get me DON'T eat that flower. Hahahahaha.",,Twitter Web App
18,MindControl,"City of London, London","We are troubled on every side, yet not distressed.",False,2022-04-28 23:59:59,"Read more when you can
#godspeed #knowledge https://t.co/Xh4aTwzmfo","['godspeed', 'knowledge']",Twitter for iPhone
19,Bitzawolf,"Seattle, WA",Canis Rufus (Red Wolf). he/him (they). 3D modeler. Gay/Ace. en/es. Therian. Soft. Dev. (job). Icon by me!,False,2022-04-28 23:59:59,"@JockNut It really, really does feel that way.",,Twitter for Android
20,alexia ♡,16 they/them,edtwt | cw: ??? ugw: 80lbs (36kg) | tracker/diary,False,2022-04-28 23:59:59,@luvl1ly LMAOO that's honestly really impressive that u trust urself that much ig i'll try and wing it too,,Twitter Web App
21,Kira ✨ Okamoto,Seattle via Hawaiʻi,"Comic cover artist (Image, IDW, Skybound)・日系人・they/them 🏳️‍🌈🏳️‍⚧️・always schway-fabe ・RUBBER MATCH w/ @peachchild 2022・work inquiries: kiraokamoto@gmail.com",False,2022-04-28 23:59:59,"@shawnrpryor Thank you so much, Shawn!",,Twitter for Android
22,"Paul ""Doc"" Lafferty","Niagara Falls,  Ontario,  🇨🇦","#teacher #writer #martialartist #Podcaster 
DTL series loosely based on my sort of infamous past, hanging out in all the places your mom told you to stay out of",False,2022-04-28 23:59:59,@GoOnwithGuido Thanks @GoOnwithGuido,,Twitter Web App
23,Ibaraki Douji,Mt Ooe,"COWER BEFORE ME, MORTALS!! Ah, Shuten? Yes, yes, I'll prepare a seat for you right over there...

Bot for Ibaraki Douji from Fate/Grand Order, manual replies.",False,2022-04-28 23:59:59,"I was fine with bathing in the cold or hot water since the beginning, but what I can't help being concerned. The apparition of the waterfront, the devil of the shores... isn't that a kappa? Mumu, no, that can't be, but still...",,Ibaraki Bot
24,Jason Royal,,"Dad, husband, Dawg fan, cancer whooper.",False,2022-04-28 23:59:59,@tbrandonb Great pace on the distance. 👍🏼,,Twitter for iPhone
25,SpigotDrama,,"New SpigotDrama every hour. ""It's almost real"" - a spigot mod. Not based on real events (hopefully), for fun only! Not affiliated with any platform or person.",False,2022-04-28 23:59:59,nossr50 made Towny depend on Slimefun,,Spigot Drama Generator
26,A,New York,Hard work and it'll come in time....,False,2022-04-28 23:59:59,"Bro the sixers crying for everything, like chill that one Embid play was Deff a foul and they didn’t call it but still crying about it all",,Twitter for iPhone
27,☻,stayville | 19 | they/them ,a(spen)sucker for mala taste,False,2022-04-28 23:59:59,@VENOMMlN LOVE U TOO 😭❣️❣️❣️ https://t.co/skHANZjGte,,Twitter for iPhone
28,rie,she/her • loonatwice ,#1 sanayeoner,False,2022-04-28 23:59:59,WAIT A MINUTE https://t.co/cjVqi0mWuu,,Twitter for Android
29,sharen love,Arcata CA,Christian Social Model Community Service for Families,False,2022-04-28 23:59:59,"ܢ
22 Because of this, I have been restrained many times, that I might come unto you. Romans 15:22",,Twitter for Android
30,Jay Dashing,"Las Vegas, NV",Only Dashing Man in the World.,False,2022-04-28 23:59:59,Ooooooh can't wait https://t.co/KsLrDmKYL5,,Twitter for Android
31,Charli3,Splatoon 3 when,"Sonic the hedgehog/Splatoon fan! 💙 huge Sonaze fan💜(if you can't handle that block me (TAKEN)
PFP MADE BY:@Shadow3love",False,2022-04-28 23:59:59,Sonic CD?,,Twitter for Android
32,Appa,,,False,2022-04-28 23:59:59,@X_Bleike_X @hews__ Bro why the fuck are you advertising shit under someone else's tweet lmao,,Twitter for Android
33,Mona Patel 🇮🇳🐅🌳,Mother Earth 🌳,"Head of Dept. of Architecture, Property & Business at Berjaya Group of Companies. Wildlife photographer, working on Marine & Rainforest Assignment.",False,2022-04-28 23:59:59,@AnuSatheesh5 Good morning dear 🤗,,Twitter for iPhone
34,Gewoon Sadie Roxley,"Flat Earth, Your  Phone ",Alive. Jesus Is King.,False,2022-04-28 23:59:59,@MrChuckD @hiphopgods Thats a playlist not the ordered list of greatest rappers of all time,,Twitter for Android
35,mar🏠,hoem (n.) louis,⠀⠀ ⠀⠀⠀⠀⠀ ⠀˗ˏˋtaylor lovebotˎˊ˗⠀⠀ ⠀⠀ ⠀⠀⠀ ⠀ ⠀ ⠀⠀⠀⠀ ⠀⠀ ⠀⠀ ⠀ ⠀they!¡she🌱,False,2022-04-28 23:59:59,@TheHungerGames THIS IS MY JOKER,,Twitter for iPhone
36,.,,La Liga Und NFT Enthusiast.,False,2022-04-28 23:59:59,@i__amchris It's a good watch,,Twitter for Android
37,Dr. TayTold'ya,"Atlanta, Georgia Northern Mountaintops ","#Aries I like the space to talk to self, but I appreciate you. Spelman'13. UGA M.ED'14&PhD'18. 🇺🇸#ratchetscholar #RawWithSomeRefinement",False,2022-04-28 23:59:59,Give my bit and say my piece.,,TweetCaster for Android
38,MaGnUs,"Montevideo, Uruguay","Cosmonaut, writer of many things, (comics, articles, and more). Comic book letterer, podcaster, roleplayer, father, nerd. He/Him.

Rebel Against Reality.",False,2022-04-28 23:59:59,@GWillowWilson I'm sure you're doing your best. Keep at it.,,Twitter for Android
39,SPATT,,❄️💙,False,2022-04-28 23:59:59,@NovaFryz @METZY_B He dropped 2 kills in a ranked play game I qued  into🤣,,Twitter for iPhone
40,yaya,she/her 17 desi,i am married to jeff,False,2022-04-28 23:59:59,@diorshyuck still 15 and a baby,,Twitter for iPhone
41,Richie 👨🏾‍💻,"New York, NY",Software Engineer 👨🏾‍💻 | UX/UI Design 🎨 | Web3 Enthusiast | #NFTPhotographer 📸 | Sommelier 🍷 | Daily 🚴🏾‍♂️ Rider #100Devs #BlackTechTwitter,False,2022-04-28 23:59:59,"What are you, a teenager?! Lol. https://t.co/RCK44zqpwy",,Twitter for Android
42,shae,,talking to myself and like 2 ppl,False,2022-04-28 23:59:59,i get to play real life papas mocharia i’m so happy,,Twitter for iPhone
43,𝕯𝖊𝖆𝖉Ⓐ𝖗𝖈𝖍𝖎𝖘𝖙,with muh frens 🥰,Anarchist right | political party: pedos/ groomers/ MAPs get the chipper | I post memes and guns | 2A absolutist,False,2022-04-28 23:59:59,@laideeliberty at this point aim at my double wide plz,,Twitter for Android
44,Mick Ster,Los Angeles,"Sharing thoughts and opinions with like-minded people can be fun. I'm here supporting democracy, it's up to all of us.   Please 🚫NO DM's🚫",False,2022-04-28 23:59:59,"@good_trouble96 You have always been straightforward and perfectly clear with me. I've have never ever seen you say anything derogatory to anyone. I'm with you, Maggie.❤",,Twitter for Android
45,Pereira's Nutrition,"Flemington, NJ","https://t.co/xZNL9Gh7mJ
https://t.co/7cNyPcIOCJ… https://t.co/W3vlhVscbF…",False,2022-04-28 23:59:59,Just posted a photo https://t.co/A1QBENcRpU,,Instagram
46,Percy Jackson,,"Aspiring to be Army Infantry, frontline duty. Then going to become a psychologist and/or historian (World War II). Oh, and I like online games like War Thunder.",False,2022-04-28 23:59:59,"@Petermansion23 @POTUS Right, because Ukrainians fighting for freedom and the lives of their families, is much less important than a bunch of immature adults that didn't think that taking thousands of dollars of debt on might prove difficult to pay back if you get a degree like ""women's studies"".",,Twitter Web App
47,Stephen Michael II,Wall Street,,False,2022-04-28 23:59:59,Mattea Roach is an absolute beast at jeopardy. Well played @mattearoach 👏 https://t.co/PdQg4QJIq7,,Twitter Web App
48,💊,every 30 mins. | @fqlseprophet,i enjoy these fucked up people. :),False,2022-04-28 23:59:59,... You assholes are too cute. Goddamnit. I'm so fucking lucky.,,"Cheap Bots, Done Quick!"
49,B Stauffer 🇺🇲,"Connecticut, USA","News freak, electrical designer, dog person!, US Army ♦️ vet, #RESIST. #BLM, Don't DM me. Born in Pittsburgh area, Go Steelers! supports 🇺🇦. Did I say NO DM's",False,2022-04-28 23:59:59,@KoobKram @DMVFrankMedina @Pamela25087346 @briantylercohen @TheDemCoalition @RepMTG That too.🤔,,Twitter for Android
50,cityofinsanity,Planet Earth,🇺🇸 🇲🇽 🇯🇵 🇬🇧 🇰🇷 🇨🇦 🇦🇺 🇮🇳 🇿🇦 🇪🇸 🇨🇿 🇮🇹 🇷🇺 🇨🇳 🇧🇷 🇫🇷 🇩🇪 🇨🇴 🇹🇷 🇭🇷 🇳🇬 🇵🇰 🇵🇭 🇨🇷 🇦🇷 🇮🇱 🇵🇸 🇺🇳,False,2022-04-28 23:59:59,@osullivanauthor So now he’s a charlatan?? Ok 🤡,,Twitter for iPhone
51,minisode2: val | HYUNIN SEXO EN EL BAÑO,she/her,lee know es mío y la esquizofrenia tuya,False,2022-04-28 23:59:59,METANLE BOTS A LEE KNOW https://t.co/AE2dwpsopC,,Twitter for Android
52,Perception Point,"Tel-Aviv, Israel","A Prevention-as-a-Service company, offering fast interception of any content-based attack across all collaboration channels.",False,2022-04-28 23:59:59,"#PhishingAttacks are the most common #cyberattack. According to the Anti-phishing Working Group's latest report, phishing attempts tripled in Dec 2021 compared to early 2020. 

Learn how to prevent Phishing Attacks: https://t.co/PVY2yYFei6","['PhishingAttacks', 'cyberattack']",HubSpot
53,Coffee or Die Magazine,"San Antonio, TX","Black Rifle Coffee Co.’s news and lifestyle magazine — Come for the story, stay for the coffee!",False,2022-04-28 23:59:59,"Since President Bush declared a Global War on Terror in response to the 9/11 attacks, three Marines have earned the Medal of Honor — these books tell their stories.
https://t.co/X0HYgGEzq9",,HubSpot
54,sab,she her ☻,average move to heaven enjoyer #tomorrow,False,2022-04-28 23:59:59,tomorrow new ep today !!!,,Twitter for iPad
55,kunkoonie,,,False,2022-04-28 23:59:59,"The devil works hard but AH lawyers works harder. Theyre practically grasping at straws now. I think they can already taste failure and see where this is heading. JD's side is so chill while AH and her lawyers are tense..
#JusticeForJohnnyDepp #TeamJohnny
https://t.co/Uqs8sYP7OT",,Twitter for Android
56,Von,Harlem NY,My Tweets Are Like Bible Scriptures,False,2022-04-28 23:59:59,@__ooooops Oh yeah her work is great. Mediocre but great for what it is. I was mostly referring to her looks. She’s a beautiful woman but I’ve better looking.,,Twitter for iPhone
57,Daily Jojo Women,,Posting daily content about the women from Jojo’s Bizarre Adventure 💞 I try my best to post every hour when I’m awake! 『ジョジョ』の女性キャラたちのためのファンアカウント💗,False,2022-04-28 23:59:59,@PCLira954 Its a short story centered around Lisa Lisa that was published in JOJO magazine.,,Twitter for iPhone
58,Nina៹⁷ | 'THAT THAT' PROD & FEAT. SUGA ²⁹·⁰⁴,𝓛𝓸𝓿𝓮 𝓲𝓼 𝓵𝓸𝓿𝓮 ,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀일곱 𝘀𝗲𝘃.𝗲𝗻 ✦ 천사들 𝖺𝗇𝗀𝖾𝗅𝗌 ⊹ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏   ͏ ͏ ͏ ͏ ͏ ͏͏ ͏ ͏ ͏ ͏,False,2022-04-28 23:59:59,"@jeonkookyj @BTS_twt Listen to the best OST #WithYou by #JIMIN of #BTS @BTS_twt and Sungwoon, the official soundtrack of the KDrama Our Blues!","['WithYou', 'JIMIN', 'BTS']",Twitter for Android
59,La’dalia 💽,"New Jersey, USA",I heard this is the smoking section for IG… Singer/Song-writer/Lover-Gurl,False,2022-04-28 23:59:59,@afterxohours Insecure af and doesn’t even know it 😭,,Twitter for iPhone
60,︎ ︎ ︎ ︎ ︎︎𝒄͟𝒆͟𝒍͟𝒆͟𝒔͟𝒕͟𝒆 ︎ ︎ ︎ ︎╱ ︎ ︎ ︎ ︎𝓽raveler.,,,False,2022-04-28 23:59:59,"@cretorum ⠀ 
        dreamy  sigh.  archons  bless.",,Twitter for iPhone
61,tet,youniverse,LO$ER=LO♡ER,False,2022-04-28 23:59:59,confirmed haha,,Twitter for Android
62,》—SINCERITY ♡—▶️,♡ MVRP OC ☆ They/Them only. ♡,"Be not afraid; For I mean no harm.

☆ —  You're the reason I remain, @SlLVERSPEAR.",False,2022-04-28 23:59:59,"OOC---●

Actually... what if i made more positivity themed ones.... https://t.co/E5b89rRHJV",,Twitter for Android
63,John Butler,"Toms River, NJ",Storyteller - NFL Biographer focusing on the New Orleans Saints⚜️ https://t.co/Q3tVIGzRzB. Creator of the #LifeofaSaint series. IG: @saintjohnbutler,False,2022-04-28 23:59:59,Ready for the madness #Saints #WhoDat #whodatnation,"['Saints', 'WhoDat', 'whodatnation']",Twitter for iPhone
64,Stone,youtube.com/stonemountain64,Basement Commanding Officer. Co-founder @pipelinegg.  👉 https://t.co/ZWthmZIqC2 For Business: StoneMountain64Business@caa.com,True,2022-04-28 23:59:59,@Rexzilla i mean it looks good,,Twitter Web App
65,LaMike Black (not James),"Lakeland, FL",Publix Property Management | Berkshire Hathaway Realtor | Investor,False,2022-04-28 23:59:59,@Lackavelli_ @CarolinaDNA @wookiedu Yea GoT books. There’s like 6 of them hoes and more being written. They get lazy at the end and abandon plot lines,,Twitter for iPhone
66,𝑅𝑎𝑐ℎ𝑒𝑙,5️⃣0️⃣1️⃣,,False,2022-04-28 23:59:59,If Philly loses 😂😂,,Twitter for iPhone
67,M Wilson,,Made in America. Votes Blue. Fully Vaxxed.,False,2022-04-28 23:59:59,"@michelleimiller Thank you for sharing and sorry for your loss. You must have been a great comfort to your mother. 

Biden should forgive all INTEREST zone student loans, and if you’ve paid more in interest than the original principal, you should be done.",,Twitter for iPad
68,Dustin Tran,,"Wingate ‘25
Subscribe to Sports Guy Talking on YouTube for good sports content. Link is down below.",False,2022-04-28 23:59:59,2022 NFL Draft about to start! #NFL #NFLDraft,"['NFL', 'NFLDraft']",Twitter Web App
69,Max | 🏳️‍🌈 🏴‍☠️ 🍂,Jabba’s Sail Barge,"DC/Marvel | Giving Shitty takes on Video Games, Television, Movie and Film, Comic Books and More {English/Mal Español} (he/him) Engaged to @tuckmorrtheass",False,2022-04-28 23:59:59,@canistoptalking CHRIS ITS THE EVENING GO EAT SOMETHING BESTIE,,Twitter for iPhone
70,C A M 🥝,,• Fornais | Esp | Eng 💨 | HEADER 💌: @CH3TX0604 | Epic: Camotito_55 | ♡GAWS WON: 3 | #Revertslegit,False,2022-04-28 23:59:59,@HysterPC Good luck!🤞🌈🍀🖤,,Twitter for Android
71,johnny cash,,"love the game like Mitch, b-ball is life, NBA all day",False,2022-04-28 23:59:59,"@SB4xJG4 @harryrl32 @LegionHoops They’re a bad team with “good” names, what as their record? What have they done in the playoffs????",,Twitter for iPhone
72,I “Cum” in 🅿️eace,Where You're Not,RIP to @PhatPussyBiiih 🙏🏾 Suspended at 10.3k for saying the “N” word. Twitter is too fucking soft. 🚫Absolutely NO DMs I won’t respond. ♐️,False,2022-04-28 23:59:59,@thestitchgod @OGFLWRCHLD @Chill_like_meee @meldafineapple Omg say it ain’t so,,Twitter for iPhone
73,needs wayv comeback,,she/her : 20,False,2022-04-28 23:59:59,i can't fckn breathe https://t.co/2rImmKVQOz,,Twitter for Android
74,Lil big mac,,Jordan Poole Fanpage Bucks🦌 Brewers🍺 Packers🧀 Badgers 🦡,False,2022-04-28 23:59:59,@MegaZane5 Jaden Ivey going to Jaguars as a CB,,Twitter for iPhone
75,Eddie LaRow,,☧. Husband. Pop-punk Connoisseur. Academic Sales Manager @ivpacademic. PhD student @MBTS. 1689.,False,2022-04-28 23:59:59,Pray for my sweet brother @onenarrowgate95 and his wife. What a testimony this has been. https://t.co/aw2KuNe5MR,,Twitter for iPhone
76,Lakota East Veterans Network,"Ohio, USA",Lakota East Veterans Network,False,2022-04-28 23:59:59,"Elliott Keith spoke at the VFW 7696 about our club, activities and fundraisers. A Vietnam veteran raised his hand because he wanted to thank us for our Veterans Day assembly, it was his first ever parade of gratitude, an emotional moment🇺🇸
@EAST_HAWKS @VFW7696 https://t.co/YqtYL6ZbHR",,Twitter for Android
77,Used to be someone,United States,Merican...,False,2022-04-28 23:59:59,@AntiTaxUnicorn Hell yes,,Twitter for iPhone
78,Robin Rossiter,"Florida, USA",I’m an Mom👫🐶🐶a NaNa👩‍👧‍👧& sell Harleys 🇺🇸for 26 years ♥️,False,2022-04-28 23:59:59,@markshaw Agreed. I made it to episode 5. Boring!!!,,Twitter for iPhone
79,GLORY PAUL,,"Am optimistic,talented And creative,I love Love,God and sincerity",False,2022-04-28 23:59:59,@AdewuyiKennyMa1 @theZuriTeam Hello,,Twitter for Android
80,hard muffin ☻,"Los Angeles, CA","Dreamy in the streets, dreaming in the sheets",False,2022-04-28 23:59:59,BAKE OFF JAPAN WAS RELEASED???!!! Why is no one talking about this,,Twitter for iPhone
81,Max Aaron,"London, England","He/Him | NYFA member | Script Consultant, Director and Award Winning #IndieFilmmaker | Rollercoaster enthusiast | Tweets and Opinions are my own",False,2022-04-28 23:59:59,F.L.Y. is an amazing flying coaster https://t.co/lgwipyWKIX,,Instagram
82,V Mele,,,False,2022-04-28 23:59:59,@NCStateFan215 @filmjames614 @TheBloggess Go away Bye Freddie,,Twitter for iPhone
83,Anuli,"New York, USA","Scholar-practitioner taking over for the 99-2000’s.📚PhDing: Internet culture, but make it Black.👩🏽‍🦲She/Her/Bald Baddie/@blkirl",False,2022-04-28 23:59:59,Just because I make things look easy doesn’t mean that they are.,,Twitter for iPhone
84,On Brand / Off Brand,In your replies,"Calculating whether your tweets are “On Brand” or “Off Brand.” Tweet @OnBrandOffBrand for brand audit, analysis and confirmation.",False,2022-04-28 23:59:59,"@KB_KristinBlake Sorry, based on your previous work, this tweet is considered “Off Brand.” ❌

Editor’s Note: User rarely broadcasts political themed tweets.",,Twitter for iPhone
85,🇺🇦 Holme's Sidekick,,"Climate change/politics/animal rights/humanitarian/bisexual/vegan/Democrat. I IGNORE DMS. if you don't like what I say, just keep scrolling.",False,2022-04-28 23:59:59,"@madrid_mike Not all us baby boomers. Some of us are intelligent, you know. https://t.co/CxeqGM7YIn",,Twitter for Android
86,ghazanfar ali,"Sargodha, Pakistan",آنکھیں ایک کتاب ہے ان کو پڑھنے کی کوشش کرو,False,2022-04-28 23:59:59,@aliyamehak68590 So beautiful,,Twitter for Android
87,im just here,Hell,I don’t know at this point,False,2022-04-28 23:59:59,@ScreamXStab @coffinstyles He said that he just didn’t like it anymore after 11+ years of playing it he said “I hate that fucking song too” after someone said they hated it,,Twitter for iPhone
88,Jerrick35Arceneaux,,‘23 • 6’3 CG • Cibolo Steele HS • Texas Impact • 3.6 GPA,False,2022-04-28 23:59:59,My Inbox Is Now Open To Everyone! Apologies!,,Twitter for iPhone
89,@Tabbyday,,Vaccine injury is real 💉 We are angry and tired but we are #NotGoingAway,False,2022-04-28 23:59:59,"@YouKnow_78 It will be fine. Hepatitis goes great with severe liver disease! 

https://t.co/pfEIoETjA4",,Twitter Web App
90,JJ | Phantom 24,,I’m just a Degen for @projectPXN @nanoverseHQ @NFTYKEYS @0xygenlabs | Advisor for @yommsfrens @Bottle_HeadsNFT,False,2022-04-28 23:59:59,@emilyghoul1 @Kingetsuu @600cchaki_Kaiju @JuJulikesnfts @veezyvangogh @longinteger0 @Sharkanator1026 @NFTrepzy fuck i forgot to cut the video,,Twitter Web App
91,Chris D,1 AU,"Aerospace and Spaceflight Enthusiasts

Admin @spaceflight_id (Instagram)",False,2022-04-28 23:59:59,"@Digital_Sun_ @RussianSpaceWeb it's called Victory banner, usually display at victory day near Red Square https://t.co/WVIgG3xZoR",,Twitter Web App
92,Cole,"Toronto, Ontario",I am not Pascal Siakam || 19 🦖👹🎥,False,2022-04-28 23:59:59,Danny FR hit a step back 3 son what is life,,Twitter for iPhone
93,🍏,"California, USA","Freddie Highmore ♥️
Rafa Nadal 🐐🎾",False,2022-04-28 23:59:59,@TGDsquad2 @Noahegalvin @freddiehighmore @GoodDoctorABC @SPTV Freddie 😍😍😍,,Twitter Web App
94,Mebrihit Kidanu,,"ዘንድይቦ ጎቦ ዘይንሰግሮ ሩባ ፍፅም'ወይከ የለን
መሰመር እዩ ሓይልና ህዝቢ'ዩ ሓይልና ወይከ
ኣይንስዓርን ታዓወት ኢና Tigray Adey!!#StopGenocideTigray",False,2022-04-28 23:59:59,Never again! Is a slogan often repeated by European politicians with regards to genicode. How can the @EUCouncil endorse the participation of the state-led @EthioHRC in investigating the crimes in #Tigray? @UNOCHA @HeikoMaas @nouripour@ArminLaschet@UNHumanRights @MBachelet,,Twitter for Android
95,Moth/Caramel|Minor!!,ur moms house,"|ADD+ADHD|
DSMP DNI | idk who I am | lychee/anti is cool:)",False,2022-04-28 23:59:59,"I'm sorry, but I do not like pineapples out of banana splits from DQ",,Twitter for Android
96,💤,carrd will be updated soon !! ,"“black is the color of my true loves hair” | he/they | 19 | black + white | unlabeled | singlet | autistic, adhd, ocpd (+other pd traits)!",False,2022-04-28 23:59:59,OPPRESSION OLYMPICS 💀? https://t.co/RRpHaomEzp,,Twitter for Android
97,KirbyBall,Planet 420,We're sick and tired of your ism-schism game. Dy'n' and go to Heaven in-a Jesus' name. - Marley/Tosh,False,2022-04-28 23:59:59,@chadloder @ConceptualJames Donation made in memory of James Lindsay… https://t.co/dq77uQqlCQ,,Twitter for iPad
98,x - John Powell - Official,,"🇺🇦Prolife. Sinner. Loves Biltmore,Canes hockey,the 1940’s,history,snow, animals,music,art,cooking, acting & the finer things in life. 🖖 Tweets are my own.",False,2022-04-28 23:59:59,"Crazy that @elonmusk is getting so much hate. So much for ""tolerance"". https://t.co/HjswsOEVvZ",,Twitter for iPhone
99,☆Nik lvs Noe |🇵🇪,TAEKOOK♡,"#jungkook: si flaco eres la causa de mi euphoria__ 
♡:@luustary.@stawTK.@ng_myg.@taegucci_7.@bangaxYoon",False,2022-04-28 23:59:59,@Muchisrockstars Martes,,Twitter for Android
100,TumTum,Davenport IA,Twitch Affiliate - Anime Fan Boy - Podcaster,False,2022-04-28 23:59:59,Night 4... Can we recoup after getting smacked by flying lizards? https://t.co/B60hIpGQxA,,Streamlabs Twitter
101,tao ✿,he/him,"token straight friend | average ENFP 
currently thinking about: watching films with elle ♡",False,2022-04-28 23:59:59,back me up on this guys if someone dmmed him saying “hey I’m tom Holland and we need money for the next spider movie send your credit card info” HE WOULD,,Twitter Web App
102,𝕃𝕒𝕕𝕪 𝕃𝕠𝕟𝕕𝕠𝕟,Wichita kansas,humble & sweet ❤️ ♌️,False,2022-04-28 23:59:59,Can’t wait til June 😌,,Twitter for iPhone
103,anTeebullpup🏈,,Mouthy football junkie #Inked #Entrepreneur #DallasCowboys #CowboysNation,False,2022-04-28 23:59:59,Ngl I miss all the cowboys nation disfunction in the off season https://t.co/i9VdcKTo4v,,Twitter for iPhone
104,Jeffery,y tho?,What’s good?,False,2022-04-28 23:59:59,Chris Bouche and Pascal masterclass i love it🥲🤩🤩,,Twitter for iPhone
105,Aviation International News,,"Providing timely, accurate and balanced business aviation and aerospace news, analysis and data from around the world.",False,2022-04-28 23:59:59,Textron Aviation saw its backlog swell by $1 billion during the first quarter of 2021. https://t.co/zd3d6vMfVs,,HubSpot
